id,texte,note,label
263,"je suis très satisfait pour recevoir le colis est très rapide, donc à par ça je suis offrir par une personne, donc pour l'instant j'attends qu'il me répond et on verra bien si c'est parfait ou très satisfait etc..... Cordialement",4,positif
264,Satisfaite du produit Cela fait trois mois que j’ai acheté le téléphone il fonctionne très bien aucun problème,5,positif
265,"Super recommande !! Bien emballé très bien reconditione ! Mon fils super heureux, aucun point négatif !!",5,positif
266,"Téléphone nickel ,conforme à la photo avec tout les accessoires. Fonctionne parfaitement.",5,positif
267,Je suis très satisfaite de ma commande facile à le manipuler. Jolie portable à recommander,5,positif
268,Cela fait un an que j’ai commandé l’iPhone il est arrivé nickel très satisfaite Il fonctionne encore très bien à leur d’aujourd’hui,4,positif
269,Très bon rapport à qualité-prix mon fils était très content de son cadeau,4,positif
270,Marcher très bien au bout de 7 mois on peut plus le mettre à changer 100e de réparation mais le temps je le garde avec l induction très déçu de Cdiscount,1,négatif
271,Parfait est comme dans mes attende,5,positif
272,Comme neuf avec tous les accesoires qui vont avec pour le momant ya aucun soucies,5,positif
273,Il va super bien merci beaucoup,5,positif
274,Super produit comme un neuf ! ns sommes ravies merci c discount pr ce prix et la possibilité de payer en plusieurs fois.,5,positif
275,Prix très raisonnable je recommande. Aucune rayure et fonctionne nickel.,5,positif
276,Bon téléphone Satisfaite,4,positif
277,Livré rapidement dans un excellent état à un prix très intéressant,5,positif
278,"Produit renvoyé car écran rayé. Pour le prix et pour l'annonce (excellent état), c'est la moindre des choses d'envoyer un téléphone sans trace.",3,neutre
279,Le téléphone ne fais que planter c’est du grand n’importe quoi !,1,négatif
280,"IPhone reçu dans les délais. Parfaitement emballé. Excellent état comme indiqué sur l'annonce. Batterie ok à 91%. Après 6 jours, je constate qu'il fonctionne parfaitement. Espérons que cela continue. Je recommande.",5,positif
281,"Satisfaite de mon achat. Pour le moment le téléphone fonctionne parfaitement, et esthétiquement il est neuf, aucun coup, aucune griffes.",5,positif
282,Excellent produit. Bon rapport qualité prix pour un produit reconditionné.,5,positif
283,"Téléphone conforme à la description! État batterie 100%, aucun coup aucune griffe, téléphone qui fonctionner parfaitement! Je recommande",5,positif
284,La batterie ne tient pas,1,négatif
285,"fonctionne très bien , a fait une heureuse",5,positif
286,fidèle à la description ma fille est ravie,5,positif
287,Carte SIM qui n’ai pas reconnu dans mon téléphone. Qualité de l’état de la batterie qui part rapidement. Téléphone qui perd entre 6-10% de batterie sans pourtant utiliser. Téléphone qui met entre 7-8h pour une charge ( 100% ).,1,négatif
288,Je suis dégouté le Iphone X reconnditionné fonctionne mal au niveau de l écouteur de telephone !! quand j appel ou que on m appel ca fait voix de robot on comprends rien quoi !!! 350e merci,1,négatif
289,"Je suis globalement très contente de cet iPhone que j’ai réceptionné en 2 jours il y a maintenant 5 jours. Bonne reprise en main, aucun défaut apparent, il fonctionne très bien. Seuls les accessoires laissent un peu à désirer : par ex il n’y a pas de chargeur adapté à nos prises françaises.",4,positif
290,"Acheté il y a quelque mois, la batterie ne tiens plus la charge. Des que je m’en sert, il deviens brulant au bout de 5 min. Cela fais peur ! Camera de la face avant médiocre, la qualité es nul. Bref, déçu de l’achat, pas prés de recommandé du reconditionné.",1,négatif
291,Je ne peux pas donner un message ou écrire un message si je ne connais pas le produit je n’arrive pas à me retirer de cette page,5,positif
292,Conforme à la photo livre rapidement ( sur un autre site que celui convenu) usage parfait,5,positif
293,Livraison au top le téléphone marche nickel je recommande vraiment,4,positif
294,"Une des sortie de son est sur le haut de l'iPhone, il lague et a quelques rayures, ce n'est pas normal",4,positif
295,J'ai bien reçu et bien aimé le téléphone acheté pour ma fille,4,positif
296,Contente de mon achat,3,neutre
297,Écouteur non conformes...,3,neutre
298,"C'est la 1ère fois que j'achète un téléphone reconditionné J'étais un peu perplexe avant de commander mais finalement je me suis lancée car les avis étaient plutôt bons ;-) Et bien je ne suis pas déçue ! Livraison en 48h, téléphone comme neuf livré dans sa boite Apple d'origine avec prise et cable USB Le petit + très appréciable : il est livré avec une vitre de protection offerte et déjà posée ! Merci beaucoup pour cette attention !",5,positif
299,"Iohone x magnifique, tres agréable en plus de l'esthétique. envoi rapide ce qui ne gâche rien. MERCI",5,positif
300,Cela fait 3 jour ke je les reçu il et en excellent état je confirme allez y les yeux fermés,5,positif
301,livraison très rapide et l'iphone marche super bien,5,positif
302,J’ai commander cette iPhone X correspond à mais attente je recommande rien à redire !!,5,positif
303,Superbeeee!!!!!!!!!!!!!,5,positif
304,Beaucoup de problèmes avec ce téléphone !,3,neutre
305,"Téléphone reçu super rapidement, conforme à la description, il est vraiment comme neuf!!! Fonctionne super bien! Je ne regrette pas mon achat",5,positif
306,Tout est parfait aucun défaut cela fait déjà plus d’un mois que je l’utilise et il est toujours aussi bien. Je tiens à préciser que la batterie est à 100% le téléphone est vraiment en excellent état.,5,positif
307,Très bon téléphone rien a dire très facile d’utilisation,5,positif
308,"Super smartphone en Super bonne état aucune rayure , livré complet dans boîte originale avec une coque de protection et protection écran",5,positif
309,Je l'ai eu 1semaine et demi et l'écran ne fonctionne plus je suis malheureux,1,négatif
310,Conforme à la description avec chargeur et ecouteur nickel.,5,positif
311,"Très bon portable,conforme à la description livré dans les temps avec un chargeur,coque et écouteurs.Cependant le téléphone à une vitre verre trempé cette dernière à mal été collée mais cela ne dérange pas car mon fils va la remplacer.",4,positif
312,"Aucunes rayures, batterie tient plus de 12h. Comme neuf !",5,positif
313,Ecran qui ne marche plus après 7 mois...,1,négatif
314,"Je suis très satisfaite de mon achat l’iPhone X est arrivé rapidement et comme neuf avec un verre trempé et un coque, je recommande",5,positif
315,"je suis vraiment choqué, le telephone est NEUF envoyer dans une boite orignal apple avec tout le matériel et fonctionne très bien",5,positif
316,"super mise a part qu'on ne pouvais pas récupérer les informations, sur l'ancien téléphone y a fallut le faire avec iCloud mais sinon super tel merci",4,positif
317,"L'iPhone est venu rapidement avec la boîte d'origine d'iPhone, une coque et un verre trempé déjà posé ! Batterie 100%",5,positif
318,Impeccable !! Aucu bug rien fonctionne impeccable rien a dire,5,positif
319,"téléphone comme neuf, bien emballé et sous blister. Accessoires d'origine. Je suis ravie de mon achat",5,positif
320,Téléphone qui semblait parfait.. hors écran qui deconne le tactile marche mal donc impossible d’envoyer des sms.. pas mal de bug!,2,négatif
321,Envoi rapide Téléphone super Reçu dans la boîte d’origine blisté avec tout les accessoires d’origine Un écran de verre posé sur le téléphone ( pas très épais ) et une coque !!! Super contente de mon achat,5,positif
322,EXCELLENT rapport qualité PRIX - le meilleur que j'ai trouvé !!,5,positif
323,"Pour ma part j'ai d'abord été séduit par le prix et surtout par la notation et les commentaires fait à propos du vendeur. Pour l'Iphone j'ai consulté sur internet ce qu'on pensait de lui, et donc très bon produit. Le seul petit reproche que je peux faire c'est le fait qu'il ne soit pas accompagné ou équipé d'un verre de protection. Sinon à ce jour aucun problèmes.",5,positif
324,"J'ai reçu le téléphone à l'apparence neuve, juste la vitre arrière qui n'est pas bien fixé au téléphone. Au bout de deux semaines la batterie qui était à 100% c'est mise en mode réparation. On m'entends très mal au téléphone, et maintenant l'application Face Id du téléphone ne fonctionne même plus du jours au lendemain..... Aujourd'hui cela fait 6 mois que j'ai le téléphone, il bug tout le temps, s'eteind et se rallume dès que je l'utilise, et des rayures de couleur apparaissent sur l'écran. Il est non utilisable au bout de 6 mois, merci Cdiscount.",1,négatif
325,Je suis très satisfaite reçut rapidement et comme neuf avec écouteurs je recommande ce vendeur,5,positif
326,On croirais qu'il est tout neuf et la livraison standard a mis 1 journée incroyable...merci beaucoup,5,positif
327,Tree bon service après vente jai reçu le téléphone rapidement et pour un reconditione j'ai vraiment rien a signaler parfait !!!!! Je recommande à 100%,5,positif
328,"Colis reçu bien emballé, conforme à la description. Téléphone protégé + coque ! Merci",5,positif
329,rien a dire comme neuf tres satisfaite de mon achat livraison rapide,5,positif
330,Iphone X comme neuf. Envoi très rapide. je recommande,5,positif
331,Très bien sa fait bientôt 1 ans que je l’ai ai le téléphone marche toujours,5,positif
332,"Produit conforme à la description, batterie comme neuve (100%) très satisfaite de mon achat",5,positif
333,Des fonctionnalités ne sont pas dispo sur le téléphone tel que le partage de connexion,2,négatif
334,"Batterie de mauvaise qualité , tient a peine la journée et s'éteint sans prévenir en cas de forte utilisation.( Passé de 100% de taux d'usure a 90% en 1 mois et demi...) Ecran neuf certes , mais de mauvaise qualité également.",1,négatif
335,"j'ai commandé et la livraison était très rapide! la batterie est très bien, jusque là, il marche très bien. j'adore",5,positif
336,"Très beau produit arrivé rapidement dans sa boîte Apple sous blister... Écouteurs neufs, chargeur neuf , coque + verre trempé et le téléphone fonctionne très bien ... Merci je recommande sans problème...",5,positif
337,"Très satisfaite de mon achat, je recommande! Très bon rapport qualité prix. Il y a avait déja un verre de protection ainsi qu’une coque.",5,positif
338,tomber en panne au bout de 11 jours du le faire reparer car mon fils avait absolument besoin du telephone ça ma couter 274 euro,1,négatif
339,"Jais acheté le téléphone pour mon enfant il était très content .J'ai reçu le téléphone 2 jours avant la date prévue, en main propre par le livreur. Quand j'ai ouvert la boite en parfaite état :téphone coque écouteurs protection vitre chargeur.",5,positif
340,Parfait rien a redire téléphone impeccable Livraison rapide,5,positif
341,Le téléphone est comme neuf Il m’a été livré avec une vitre trempé pour l’avant et l’arrière du téléphone plus une coque de protection Tout les accessoires fonctionne et on l’aire neuf,5,positif
342,Bon article. Batterie à 100% de ces capacités. Livraison en moins 3 jours,5,positif
343,Mon téléphone bug au bout de 2 mois dur dur problème de écran tactile,3,neutre
344,Mon iphone a fait une petite chute avec la coque de protection il ne fonctionne plus depuis le tactiles et défectueux sa fait à peine deux mois,1,négatif
345,"Très joli colorie (j'avais un peu peur pour la couleur mais au final je suis très satisfaite). Bon qualité/prix, prix très intéressant, en plus livré avec une jolie coque et une vitre.Livraison rapide et délai respecté. Je suis très contente de mon achat;",5,positif
346,"J'adore, produit reconditionné excellent, rien à redire : c'est parfait",5,positif
347,Tout correspond à la description satisfait Produit correspondant à ce qui est indiqué plus paiement en 4 fois.,5,positif
348,"Le téléphone est arrivé très rapidement, annoncé comme neuf il est vraiment neuf aucune micro rayures la batterie est à son maximum et je dois dire que je suis vraiment très satisfait.??",5,positif
349,C discount est un très bon site de vente je recommande le site et le vendeur,5,positif
350,"Je suis satisfait par le produit. Etat, boite, accessoires, livraison et qualité du produit. Je recommande si vous hésitiez à l'acheter",5,positif
351,JE SUIS PAS CONTENT DE PRODUIT ACHETE MOINS D UN MOIS DEJA PROBLEME BATERIE,3,neutre
352,Bon rapport qualité prix Téléphone comme neuf mais le chargeur n’est pas d’origine Commande et reçu 1 jour après,4,positif
353,Batterie à 84% autant dire qu’elle ne tiens pas la journée . Je suis déçus sans l’être . Déçu de l’état de batterie mais l’état esthétique est irréprochable ! Donc bo. Je recommande pour une utilisation. Occasionnelle et non régulièrement comme pour le travail,3,neutre
354,Produit en excellent état sauf que la batterie ne tient pas pour un iPhone reconditionnement a neuf je suis très déçu Donc tarif trop élevé,2,négatif
355,"Je suis très déçu par ce produit. Afin de le garder longtemps, je l'ai protégé immédiatement avec une vitre et un grosse coque en plastique. Il est tombé par terre, et miracle du recyclé, l'écran s'est brisé alors que la vitre de protection est complètement intacte. Je passe sur le fait que versus un produit neuf, on sent quand même qu'on achète de l'occasion (bug). Le réparateur qui m'a changé l'écran (ce qui m'a couté un bras !) m'a dit que les pièces de rechange utilisées pour les recyclés sont bas de gamme. Je viens de m'en rendre compte ! Pour moi, le recyclé, c'est plus jamais !",1,négatif
356,"L’iPhone est top ,pour le prix ça vaut le coup,je suis très satisfait !",3,neutre
357,"Article satisfait, rapport qualité prix, emballage satisfait, envoie rapide....",5,positif
358,Super rapport qualité prix mon compagnon adore le design,5,positif
359,Jai un soucis avec le téléphone. La vitre se décolle.,2,négatif
360,"Téléphone en parfait état, je note juste que le chargeur fourni a rendu l’âme en 7 jours . Envoi rapide je recommande",5,positif
361,"Livré avec une coque, des écouteurs et un chargeur. Au top",5,positif
362,"Acheté en septembre 2020, revendu en février 2021. Mobile a fuir, pertes de réseau fréquentes. Est ce lié au fait que le modèle que j’ai reçu à mon insu était un modèle américain et non UE?",1,négatif
363,"Reçu avec de l’avance, et d’une qualité irréprochable ! Très bon téléphone, aucune différence reconditionne/neuf. Seul petit hic, la mise à jour n’était pas faite et 3h de MAJ en lançant le tel. Je recommande !!",5,positif
364,Acheter comme reconditoner livrer neuf seller avec biensur tous ses accessoires Merci,5,positif
365,Téléphone qui bug sérieux problème d’écran accessoire qui sont pas d’origine d’iPhone c’est des copies et pas top.. déçue...,3,neutre
366,Bonjour Défaut d’affichage et bug Gps Batterie à 88% Déçu pour ma part,1,négatif
367,je vous remercie de votre professionnalisme pensez à mon petit cadeau,5,positif
368,Peu satisfait batterie à 94% alors que dans la description était mis état comme neuf,2,négatif
369,Reçu dans les temps satisfaite du produit très bon état aucune rayures vraiment comme neuf prix raisonnable,4,positif
370,"Habitué aux Iphones, je suis passé du 6 au X. Plus rapide, plus fluide, écran plus grand.",5,positif
371,Téléphone très bien arrivé très vite je recommande bonne qualité,5,positif
372,"Téléphone qui beug, quand je l’allume il fait des choses étranges vraiment très déçue",2,négatif
373,"Rien à dire, iPhone X nickel :) Livraison très rapide, tous les accessoires étaient au rendez-vous, je suis tjrs satisfaite 1mois et demi après achat",5,positif
374,Vitre cache camera arrière recollée n'est pas droite...ça laisse des doutes quand a la remise a neuf du tel et son état avant réparation,3,neutre
375,Pas la moindre rayure et batterie sans usure (capacité 100%) : rien à dire c'est parfait,5,positif
376,"Je ne juge que sur 10 jours. Mais l’article fonctionne parfaitement, l’état est vraiment comme neuf sans défauts. J’espère qu’il sera au top sur la durée",5,positif
377,Je suis vraiment déçu de cette achat qui était pour un cadeau. 3 mois après l'achat le téléphone ne s'allumait plus,1,négatif
378,Très bon téléphone portable. Je suis satisfait de ce iphone x,5,positif
379,"C'est la première fois que j'achète un iPhone reconditionné, franchement j'adore. Quand j'ai reçu le téléphone, le boîte était entourée de plastique, sur le téléphone il y avait déjà le verre trempé dessus. Il y avait aussi une coque de protection, un câble pour recharger l'appareil avec une prise et des écouteurs. Franchement je recommande fortement ce produit.",5,positif
380,"J’ai acheter le tel en avril en mai il m’a lâcher,après un soucis d’argent je n’ai pas pu payer le restant dans les mois à venir,entre temps le téléphone re fonctionne,mais monsieur a engager un huissier pour payer le reste ce que j’ai fait!mais il m’a bloquer mon téléphone donc somme payer mais téléphone non utilisable,je vous déconseille très fortement!",1,négatif
381,"j'ai choisi cette note , parce que conforme a la description",5,positif
382,Recu rapidement Produit en tres bon etat Rien a dire de plus,5,positif
383,"Extrêmement facile à utiliser. Comme tous les I phone , la mise en place est extrêmement aisée ; l’écran tactile est très fluide et sensible.",5,positif
384,Livraison rapide dans l'ambalage et avec les accessoires d'origines. Mais il faudrait que le reconditionneur ajoute une protection dans le carton d'envoi car la boite du téléphone se balade pendant le transport. Esthétique comme neuf par contre il y a une petite partie de mon écran qui clignote. j'ai contacté le reconditionneur : affaire à suivre !,3,neutre
385,parfait correspond tout a fait a mes attentes tres bon téléphone et en parfait etat,5,positif
386,"belle surprise, emballage d'origine avec filme. tout était a l’intérieur et dans un état parfait + coque en plus",5,positif
387,correspond a notre attente joli design personne tres content comme cadeau,5,positif
388,"Livraison très rapide en 2jours, le téléphone en parfaite état, comme sortie en magasin. Aucune trace, ni rayures, rien du tout. Et pour le moment fonctionne parfaitement, une semaine d’utilisation. J’en suis complètement ravi.",5,positif
389,emballage parfait produit parfait TRES CONTENTE DE MON ACHAT,5,positif
390,Reçu avant l heure Le téléphone fonctionne parfaitement,4,positif
391,Bon produit fonctionne très bien. Emballage nickel. Livraison rapide Mais je n ai pas eu de coque et verre trempé,5,positif
392,iPhone qui beug beaucoup Le gps ne marche pas La batterie est pas à 100%,1,négatif
393,"Ma batterie ne fonctionne pas au bout de quinze jours , j ai du reprendre mon ancienne batterie de mon e-phone",3,neutre
394,L’iPhone était en super état. On croirait que je l’ai acheté neuf,5,positif
395,"APPLE Iphone X 64Go Argent - Reconditionné - Comme neuf Produit d'occasion - À neuf Fonctionne très bien, on a l'impression qu'il est neuf.",5,positif
396,"Avec un peu d’appréhension, car c’était la première fois que je commandais un appareil reconditionné, j’ai donc eu l’agréable surprise de recevoir un iPhone en parfait état de fonctionnement et en état extérieur comme neuf, avec en plus une coque offerte dans la boîte! A recommander +++ !",5,positif
397,"Appareil recu en tres bon état,comme neuf.Livré avec sa boite et ses accessoires d'origine+coque en silicone et verre trempé installé.Super ravi de la qualité du produit.Je recommande.",5,positif
398,Une belle surprise le produit est de très bonne qualité pour un produit reconditionné et correspond entièrement à mes attentes.,5,positif
399,"Livré avec tous les accessoires neufs Livraison en bon état et dans les délais annoncés Pour le moment, je suis très satisfaite de mon achat",5,positif
400,"Respect des délais de livraison, matériel parfait, comme neuf même si reconditionné. Rapidité de récupération des données de l'autre iPhone, Ma fille en est très satisfaite. Je vais en prendre un dans peu de temps aussi.",5,positif
401,Rien a redire. Digne d'un neuf. Impeccable. Et poir le moment fonctionne très bien.,5,positif
402,"état impeccable, le service client compétent et réactif, très contente de mon achat",5,positif
403,"J'ai acheté l'article hier soir, l'ayant reçu aujoud'hui dans la soirée, la livraison est iréprochable. Fournie avec tout les accessoires ( adaptateur, chargeur, ecouteur ) + coque de protection et protège écran offert par le vendeur. Il ne me reste plus qu'à tester l'appareil !",5,positif
404,J’ai reçu le téléphone très vite le téléphone a été reconditionné comme neuf comme marqué dans l’annonce,5,positif
405,"Impeccable! Expédition rapide ,article conforme à la description. Je recommande!",4,positif
406,"Très bon produit, avec tout les accessoires plus une coque et un verre trompé",5,positif
407,Plus que satisfait de cette achat. Bel article. Parfait ! A voir dans le temps si toujours aussi performant. Reçu le lendemain !,5,positif
408,"Tres bon produit, entièrement satisfait par ce téléphone.",4,positif
409,Il est comme neuf et je suis ravie qu'il soit accompagné d'un verre trempé et d'une coque Merci,5,positif
410,Je suis satisfait du produit. Il a répondu à mes attentes,4,positif
411,bravo pour votre efficacité concernant ce téléphone.,5,positif
412,"Acheté pour remplacer mon vieux Samsung s5 , je ne suis pas déçue, bien au contraire: passer de Samsung à Apple ne m’a pas gênée, le téléphone fonctionne parfaitement bien et les accessoires casque et chargeur aussi Merci au vendeur à qui nous avons acheté 2 autres téléphones du même modèle pour équiper toute la famille. Ne pas hésiter",5,positif
413,Livrer avec la vrai boîte une coque de protection batterie 100% super vendeur au top,5,positif
414,"5 étoiles car annoncé comme neuf : je me demande encore si ce n'était pas un iPhone neuf ! De l'emballage au contenu tout était parfait :emballé, protégé et rangé comme une sortie d'usine. Encore bravo au fournisseur de ce produit, dont j'ai relevé le nom pour des achats ultérieurs dans vos différentes propositions. Les délais de livraison: mieux que prévu, 24 h à l'avance.",5,positif
415,"Fonctionne bien, je suis satisfait d'une manière générale mais après moins d'un mois d'utilisation, le chargeur fonctionne plus et j'étais obligé d'aller acheter un nouveau original",3,neutre
416,"Ça fait maintenant 3 semaines que je l’ai. On le croirait neuf, même la boîte était emballée ! Je recommande x 1000 !",5,positif
417,"pas déçu du produit, il fonctionne parfaitement bien, seul bémol le câble de charge n'a fonctionné que 6 jours, dommage.",5,positif
418,"Heureux ! Mon fils a reçu son téléphone le lendemain !! Le téléphone est neuf !!! Fourni avec un écran de protection et une coque (en plus). La batterie est à 100 % (ce qui est très rare quand il s'agit d'un téléphone reconditionné). Si il a été reconditionné, cela ne se voit pas car il n'a rien du tout.",5,positif
419,"J’adore, livré dans une boîte neuve et complète, accessoires d’origine État de la batterie 100% Je recommande",5,positif
420,"Téléphone livré sous blister comme neuf! Pas une trace d'usure ! Je le recommande. En revanche, j'enlève une etoile car mes correspondants ne m'entendent pas tout le temps. surement un problème de micro! mais pour le prix, je ne vais pas me plaindre. C'est un reconditionné! LIVRAISON RAPIDE!",4,positif
421,super téléphone le vendeur très sympa je recommande,5,positif
422,"Après 2 semaine d’utilisation le téléphone chauffe dangereusement, quand il est à 1% le téléphone ne charge plus (obligé de l’éteindre pour qu’il puisse ce remettre à charger) l’écran ce stop net ou alors écrit tout seule , les accessoires n’en parlons pas. Je ne vous conseille pas du tout ! A fuir.",1,négatif
423,"Reçu rapidement, et téléphone impeccable avec les accessoires d’origine.",5,positif
424,Reçu avec une coque et une vitre de protection déjà posée,5,positif
425,"Téléphone en parfait état, livrée très rapidement et incluse une coque et verre trempé, écouteurs et chargeur, excellente en attendant de acheter d’autres coques... emballage parfait et sécurisé, je recommande a 100%",5,positif
426,"Comme neuf et fonctionnel. Aucune rayures, chargeur et écouteurs compris.",5,positif
427,très Bon rapport qualité /prix. le vendeur a été réactif suite à un petit problème. je recommande.,5,positif
428,"Écouteur, chargeur neuf, téléphone en parfait état. Il faudrait mieux protéger le téléphone contre les choc à l’intérieur du colis car il est juste poser dans sa boîte comme sa dans un carton plus grand du coup il se balade dans la boîte. Livraison rapide également",4,positif
429,J’ai déjà commandé chez vous est très satisfaite mais là non du tout alors pas de caméra pas de flash j’aimerais bien savoir comment je peux faire pour vous pour le retourner ou pour en avoir un autre je sais pas comment on peut faire merci beaucoup,2,négatif
430,"Tout est parfait, l'aspect, le fonctionnement, l'emballage,",5,positif
431,super produit comme neuf en plus verre trempé et coque offerte délais de livraison parfait,5,positif
432,reconditionné mais malheureusement pas fiable souci au bout de mois,3,neutre
433,Surprise par rapport au prix mais très satisfaite ! Reçu avec une coque et verre trempé,4,positif
434,"J’ai reçu mon iPhone X en même pas une journée, très pro, avec coque et verre trempé! Je recommande vivement!",5,positif
435,"Parfait, livraison rapide. Téléphone comme neuf fonctionne parfaitement",5,positif
436,Le téléphone et en très bon état et très content de mon achat. Cela serait bien de mettre le pourcentage de batterie restant pour l’achat l’info me semble importante,5,positif
437,J'ai acheté ce téléphone fin septembre et après 1 mois et demi d'utilisation je peux dire: écran de qualité moyenne (persistance rétinienne des éléments) batterie ne tient pas la charge une journée (coupure brutale du téléphone vers 15-20% de charge restante).,3,neutre
438,Oui tres bon produits je le recommander+++ bonne qualites super belle couleur parfait me convient beaucoup,5,positif
439,"Aucune rayure, fonctionne parfaitement. Je recommande SAV à l'écoute",5,positif
440,Article conforme aux attentes de mon fils à vour dans le temps pour un reconditionné .....,5,positif
441,Téléphone reçu assez rapidement Très propre aucune rayure Facile d utilisation Je suis très satisfaite de mon achat,5,positif
442,"Il ne m'as duré que 10 mois, ça ne m'étais jamais arrivé téléphone neuf ou reconditionné ! La charge ne tenait absolument plus, obligé de l'utiliser pendant la charge, puis a complètement rendu l'âme...",1,négatif
443,"Après utilisation de quelques semaines, je n'ai pas trouvé de problème, comme neuf ! Plus vitre trempé inclus !",5,positif
444,Reçu très rapidement avant la date prévue mon fils était très comptant .,4,positif
445,iphone superbe comme d'hab! cdiscount me l'a livré rapidement en relais,5,positif
446,"reçu rapidement..... seul problème le micro est ""bouchée"" donc quand je suis au téléphone on m'entend mal, et le mode portait ne fais aucune mise au point et est toujours flou !!!!!",3,neutre
447,Je suis content téléphone arrivé reconditionné comme neuf avec verre trempé coque chargeur et écouteurs le téléphone est comme neuf je recommande ce vendeur,5,positif
448,facile d utilisation tres bon achat je recommande reçu dans une boite embalage d origine envoie rapide,5,positif
449,"État dans l’ensemble correct et satisfaisant, cependant un gros défaut est apparu au niveau de l’écran ce qui nécessite donc un changement de celui ci, qui par la même occasion n’est pas de très bonne qualité. Les accessoires semblent de bonnes qualités mise à part les écouteurs qui sont parti rapidement au oubliettes.",3,neutre
450,Excellent téléphone reçu avec les accessoires merci,5,positif
451,"Impeccable, rien a dire aucun défaut je suis très contente",5,positif
452,"Je recommande, reçus rapidement et vraiment de très bonne qualité, conforme a la description. ma fille a ete heureuse de son cadeau d'anniversaire.",5,positif
453,Excellent état cadeau pour noël pas encore mis en route mais a l'air de bien fonctionné,5,positif
454,Três bon rapport qualité prix et très bon portable de plus livraison très rapide,5,positif
455,"Très bon achat, arrivé rapidement état impeccable rien à dire . Content pour le moment.",5,positif
456,Reçu très rapidement. Le téléphone paraît neuf batterie à 100 pourcent. Les accessoires sont parfaits. J'espère que dans la durée tout se passera aussi bien . On a tout de même une garantie d'un an. Plus que satisfaite.,5,positif
457,état neuf comme dans la description. Je recommande les yeux fermés,5,positif
458,Produit dans son emballage d'origine Délai de livraison rapide Très satisfait de mon achat Prix très compétitif Merci,5,positif
459,Ça me déçoit un peu je l’ai eu lundi et la batterie et à 90% je pensais que ça allais durer Mais sinon le téléphone dans l’ensemble est super aucune rayure Ne beug pas,3,neutre
460,Ne recommande pas du tous au bout d un mois le téléphone ne fonctionne plus,1,négatif
461,Trés bon téléphone arivée en 2 jours oui il chauffe un peu mais rien de trés grave,5,positif
462,J’aime Cdiscount c’est top merci les prix très intéressant,5,positif
463,Pour le moment rien à dire il fonctionne comme un NEUF Il est nickel pas une rayure je suis satisfaite Pas de retret,4,positif
464,Produits qui correspond parfaitement à la description : reconditionné à neuf. Aucune rayure. Batterie à 100% de sa capacité. Livré avec un verre trempé et une coque . Emballage sous blister comme un produit Neuf . Bref une bonne affaire,3,neutre
465,"Iphone très bien livré avec coque, emballe avec la boîte d'origine écouteur neuf chargeur aussi",5,positif
466,"SUPER ma fille en est très contente ,le téléphone, les accessoires , plus une coque de protection au top comme neuf . je recommande",5,positif
467,Tout est dit dans le titre!! La super très bonne surprise: produit neuf et scellé avec tous les accessoire d’origine!! Merci M. le vendeur vous êtes au top!!!,5,positif
468,Le produit a montré des défaillances au bout du 2 eme jour d’utilisation,2,négatif
469,"Commande prise en compte rapidement, envoi et réception rapide, RAS la dessus. Hélas en ouvrant le boitier, je remarque qu'il est différent est que c'est un Iphone XR et non pas un X",3,neutre
470,"J'ai reçue le téléphone dans la boîte d'origine, avec une coque et une protection d’écran déjà installée. Ma commande est arrivé en 2jours, tous est parfait. Je l'utilise depuis seulement 2 semaines, donc aucun problème à signaler. Seulement, tous les accessoires ne sont pas d'origine.",4,positif
471,"Fournisseur à l’écoute, en cas de problème retour rapide",5,positif
472,Très bon reconditionnement rien à redire A voir sur le long terme.,5,positif
473,"Ça n’a même pas fais 1 mois , J’ai tenté de le réparer chez un professionnel, le téléphone ne fonctionne toujours pas je vous le déconseille fortement. Je suis trop dégoûté",1,négatif
474,J’avais peur niveau rapport qualité prix mais il est parfait 0 surchauffe de batterie batterie qui tiens 24 h facilement accessoires apple boîte d’origine 100 % de capacité de batterie toutes les fonctionnalités marchent je suis plus que satisfait c’est limite si il est pas neuf mais ce n’est pas finit cela fait un jour j’attends de voir dans le temps j’espère ne pas être déçue mais si il reste comme quand je l’ai acheté ça sera de loin mon meilleur achat en ligne,5,positif
475,"Le produit dit ""reconditionné"" présente après un mois d'utilisation des défaut au niveau du tactile, détecte des pressions imaginaires, et ce sans qu'il n'ai jamais été endommagé. Cela rend son utilisation impossible.",1,négatif
476,Étonnée de la qualité du produit comme neuf pour un re conditionner,5,positif
477,Il est au top. boîte écouteurs et chargeur au top je recommande sans hésiter,5,positif
478,"Reçu téléphone en 1 jours et demi par un point relai, téléphone comme neuf pas de rayure rien à signaler avec chargeur et écouteur juste mes écouteur son pas officiel il sont comme ceux d’iPhone mais c’est pas iPhone mais apart sa pour le moment ça va",5,positif
479,Téléphone parfait !! Fonctionne parfaitement bien !! Mais écouteur et charger hs après 15 jours,5,positif
480,"Ne fonctionne plus au bout de 3 semaines Multiples beuge dès le début.. SAV très réactifs, en attente du renvois d'un nouvelle appareil.",2,négatif
481,"Cet IphoneX m'a été livré reconditionné: apparemment en très bon état, mais en réalité avec deux problèmes de matériel électronique. Il n'a donc pas été suffisamment testé.",1,négatif
482,Produit dans la boîte d’origine avec les accessoires Je recommande ce vendeur,5,positif
