id,texte,note,label
217,Commande arrivée rapidement en parfait état. L'iPhone est conforme à ce qui était annoncé. La batterie a une capacité maximale de 91%. Il est en parfait état avec une vit de protection et son câble d'alimentation USB. A voir dans le temps d'utilisation car cela fait que quelques jours d'utilisation.,5,positif
218,Appareil impeccable. Tout est identique à l’origine,5,positif
219,Article envoyé rapidement . Bon rapport qualité prix ?,4,positif
220,Tres jolie pour un membre de ma famille.,5,positif
221,Le téléphone était arrivé en bon état la batterie a 100% mais en à peine 2 semaines ma batterie a baisser de 5% ce qui n’est pas normal sinon le reste est bien,3,neutre
222,Téléphone commande le 1er août reçu au bout de deux jours livraisons rapide très contente pour le moment aucune rayure aucun impact à voir sur le long terme,3,neutre
223,"En très bon état, proche du neuf, je suis réellement très satisfait de mon achat",5,positif
224,"Téléphone nickel arrivé en même pas 24 heures à la très bien emballé , pas de rayures, Aucun défaut et fonctionne bien .",4,positif
225,"Produit comme neuf , bien emballé , seul point négatif une batterie qui doit être en deçà d une batterie neuve .",4,positif
226,Très satisfaite du produit…,5,positif
227,"Livraison rapide, iPhone propre rien à dire pour le moment à voir par la suite mais pour l’instant très satisfaite .",5,positif
228,Je recommande vivement.,5,positif
229,Produit parfait comme décrit,5,positif
230,"Iphone reçu très rapidement et en excellent état. Très bon recondionnement, le téléphone semble neuf.",5,positif
231,Excellent Je recommande,5,positif
232,Nous avons commander l’iPhone il y a 3 mois. Il fonctionne parfaitement batterie a 100% Écran certifié IPhone Super produit je recommande le vendeur les yeux fermer !,5,positif
233,conforme à la description,5,positif
234,"Suite a un petit soucis technique avec un premier produit, j'ai pu échanger avec le vendeur et il a remédié très rapidement à mon problème en peu de temps. Merci à lui pour son professionnalisme.",5,positif
235,Je recommande vivement,5,positif
236,Excellent vendeur LINLAN très satisfaite reçu comme neuf avec 100% batterie je recommande fortement ???,5,positif
237,"Bon produit , excellent état,a voir après quelques jours livraison rapide",5,positif
238,"Surpris de l’arrivé rapide ,on dirait que c’est un téléphone tout neuf aucune rayures pas de problème.Je suis très contente de mon achat !",5,positif
239,"Très contente de la qualité , état impeccable",5,positif
240,"Le téléphone est comme neuf, aucune rayure, batterie a 100%. Vraiment impeccable. J avais pris le modèle excellent état et je ne suis pas déçue. Il était parfaitement bien emballé, dans un boîtier filmé. Le seul accessoire fourni est le câble de chargement. J avais commandé 2 téléphones, l autre avait déjà un écran de protection mais pas celui ci, mais le descriptif ne le prévoyait pas.",5,positif
241,Téléphone de très bonne qualité,5,positif
242,mes parent et ami aussi mes copain et copine,4,positif
243,"La batterie ne tient pas beaucoup, elle se décharge très vite",3,neutre
244,"Bonjour ,le portable est en très bonne état comme décrit, avoir avec le temps . C'est dommage qu'il n'y a pas les accessoires avec juste le câble de recharge sans prise .",4,positif
245,Reçu mon iPhone reconditionné comme neuf. Au top Merci,4,positif
246,écran décollé état de batterie se dégrade rapidement,2,négatif
247,J’avais un peu peur par rapport aux avis mitigé mais je suis agréablement surprise livraison en 22h seulement (j’ai commandé 14h et j’ai reçu le lendemain 12h) j’avais jamais vu ! ensuite téléphone super état de batterie 100% sans aucune rayure fonction très bien vraiment rien à dire,5,positif
248,"C'est un très bon téléphone pour don prix en dirai que ce ce n'ai pas un reconditionné, il ya le chargeur,je le conseille très fortement",5,positif
249,"Vendeur agréable et professionnel, réponse rapide. Téléphone de bonne qualité.",4,positif
250,Très bon état en revanche il chauffe très très vite à voir si il vas durer dans le temps j’espère parce que j’en ai un peu marre de devoir payer des téléphone ou de devoir réparer enfin bon voilà pour ce que j’en déduit je le recommande pck apparemment peu importe où on le paye l’iPhone 12 chauffe extrêmement vite. Déçu qu’il n’y ai pas au moins une paire d’écouteur mais en ce qui concerne le chargeur il est pas mal ! Et c’est un chargeur rapide c’est cool,4,positif
251,"Testé le Téléphone et teint pas charge et s'étain toute seule ,je suis pas contente de mon achat",2,négatif
252,Livraison rapide téléphone reçus avec le chargeur et verre trompée dommage pas eux le coque sinon état excellente je recommande merci,5,positif
253,Mitigé.... iPhone qui reboot tous seul aléatoirement au bout de 2 jours?. Bug d'appli? Batterie déjà faible? ....a voir.sinon je le retourne.,3,neutre
254,Se téléphone et parfait,4,positif
255,"Le téléphone est comme neuf, batterie 100%, aucun bug ni mauvaise performance, aucune rayure ni défauts, je recommande fort, en plus fourni avec le chargeur + une coque dommage pas de verre trempé mais sinon impeccable",5,positif
256,Tres bon article je recommande foncer pour l'acheter ! Est livrer avec une coque C'est parfait,5,positif
257,Reçu en 2 jours etat impeccable batterie ok ma fille etait ravie,5,positif
258,"bon produit , belle qualité envoi rapide",5,positif
259,Livraison rapide téléphone en parfait état rien à dire très contente,5,positif
260,Déjà bonjour je suis très déçu de mon achat qui a duré a peine un mois l'écran de l'iPhone c brisé et ne veut plus afficher ce qui est censé afficher en gros l'écran est fichu et tt noir le truc qui m'a le plus déçu c qu'il y a pas la version pour que je puisse acheter l'écran ..... Je déconseille fortement les machine de ce site c la dernière fois que je commande et AUSSi la batterie dites vous en 1 mois c -3% donc force.....,1,négatif
261,Après 2 mois d’utilisation rien à signaler mise à part la batterie qui ce décharge un peu vite . Arrivée en parfait état! Bon produit .,5,positif
262,"Reçu iPhone 12. État irréprochable ! Il est magnifique, comme neuf. Batterie capacité 100%. Tout fonctionne à merveille. J’avais choisi l’option (Excellent État) et le téléphone est conforme et fidèle à la description. Je recommande ce vendeur+++++++++++++",5,positif
263,Deux iPhone 12 un qui s’éteint sans raison toute les 30sec le deuxième a fonctionné pendant un mois il sais éteint sans raison impossible de le rallumer ????,1,négatif
264,"Je conseille fortement, et en cas de soucis le service après-vente est au top.",5,positif
265,"j’ai acheté donc un iphone 12 128 go de base vous recevez un téléphone en parfait état qui bug pas rien, moi je commande le clavier qui bug, note pas ce que j’ai tapé extrêmement déçu pour le prix que j’ai payé.",1,négatif
266,"Excellent produit, j’aime",5,positif
267,"Produit en parfait état, envoi rapide tout est confirme à la description. Je recommande",5,positif
268,"Batterie morte, bugs d'écran, problème avec la connectique de branchement, bruit dérangeants au moment des appels",1,négatif
269,"Acheter en février, jusqu'à la tout aller bien, mais depuis à peut prêt 1 mois le téléphone ce met à mal fonctionner, il n'ouvre plus les applications donc obligé d'éteindre le téléphone puis le rallumer, ne reconnaît pas quand on le met en charge, heureusement j'ai un chargeur aimanté. Et pour autant j'ai un ami qui a commandé aussi chez ce vendeur depuis plus longtemps et le téléphone n'a aucun problème...",4,positif
270,Ras......................,4,positif
271,J’ai très bien aimé ? la qualité incroyable livraison rapide ? très félicitations à vous,5,positif
272,"état général parfait, batterie, écran, comme neuf, conforme et reçu dans les temps, excellent vendeur.",5,positif
273,Incroyable rien à dire,3,neutre
274,Incroyable rien à dire,3,neutre
275,J’adore se produit je recommande de fouuuu.,5,positif
276,"Reçu dans les délais prévus, excellent etat comme neuf, facile d’utilisation.",5,positif
277,car ma fille à adoré le téléphone,5,positif
278,commande parfaite ........,5,positif
279,achat non recommandé la batterie après seulement 4 mois ne tient vraiment pas longtemps.... Vendeur à éviter!,1,négatif
280,"Téléphone acheter en décembre 2023, écran en panne en mai 2024, plusieurs défauts vu par un professionnel à l'intérieur du téléphone donc reconditionnement fait à la va vite.",5,positif
281,"etat impeccable, comme neuf je recommande",5,positif
282,J’ai acheté un soit disant iPhone 12 blanc 128go avec 100%! Quelle n’a pas été ma surprise à la réception ! Je branche l’iPhone sur l’application 3utools et la surprise .l’outil indique une batterie à 84% alors que dans les paramètres de l’iPhone ça indique 100% Le vendeur modifie les valeurs de % batterie avec une machine De plus ce téléphone était à la base de couleur rouge et avait 64go de mémoire Résultat : un téléphone trafiqué Retour à l’envoyeur + remboursement ! Perte de temps inutile,1,négatif
283,j'ai eu des soucies avec le premier commander ...bon disons que j'aurais du recevoir un remboursement des frais de renvois mais qu'importe j'ai eu en retour un super tel qui fonctionne parfaitement .,5,positif
284,NE JAMAIS COMMANDER CHEZ CE VENDEUR LE TÉLÉPHONE ÇA FAIT MOINS D’UN MOIS QUE JE L’AI ACHETÉ IL EST CASSÉ DEVANT ET DERRIÈRE LA VITRE EST BON MARCHÉ JE N’AI JAMAIS EU DE PROBLÈME AVEC MES ANCIENS TÉLÉPHONE EN PLUS DE CELA LA BATTERIE A DIMINUÉ DE 12 % EN 1 MOIS ALORS QU’IL ETAIT À 100%,1,négatif
285,"Apres 1mois d’utilisation la batterie est descendu a 90%, la batterie etait a 100% quand je l’ai recu je trouve que ca descend vite mais ca m’étonne pas vue le prix. Intacte aucune rayure rien, jai recu avec un chargeur complet, une coque anti choc et une vitre de protection deja poser. Rien a redire sur le téléphone mis a pars la batterie",4,positif
286,"Acheter pour ma fille , état impeccable et fonctionne parfaitement",4,positif
287,À ce prix là un vrai IPhone récent avec 128k de mémoire c’est le top pour un étudiant.. Une économie de près de 1000 € par rapport au dernier modèle neuf ça se refuse pas.,5,positif
288,Très bien expédie un job de pro,5,positif
289,Marche parfaitement mais je contaste quand meme que au bout d’un mois la batterie est de98% quand je l’ai eu 100% et quand je charge le chargeur chauffe un peu apres cest un reconditionné mais dans l’ensemble je suis satisfait du telephone propre sans trace,5,positif
290,"Bonjour, reconditionnement de mauvaise qualité au niveau de la batterie (capacité de la batterie médiocre) écran qui se décolle. Un Acheteur Fred déçu!",1,négatif
291,"Top, livraison rapide, téléphone en très bon état",5,positif
292,Produit de qualité et conforme a l’annonce,4,positif
293,"Produit arrivé en seulement deux jours, en excellent état juste là touche silencieuse qui était légèrement sale et le câble de chargement à part tout est nickel batterie à 100% c parfait merci",5,positif
294,Très bon produit. Fonctionne très bien,4,positif
295,Smartphone conforme à la description ! Comme neuf!,5,positif
296,Ce produit au bout de 2 semaine a sa seule chute se décompose dans les mains. Aussi au bout de 1 moi d’utilisation la batterie est déjà à 93%. Je trouve cela inadmissible . Cette photo était juste après la chute .,1,négatif
297,"Conforme à la description, en excellent état, fonctionne très bien.",5,positif
298,"J’ai reçu l’iPhone en 1j vraiment pas déçu, Avec batterie neuve 100% de capacité Téléphone sans aucune trace d’usure",4,positif
299,"Parfait, envoi rapide, soigné, et produit conforme à sa description! Merci!!",5,positif
300,Très content du téléphone reçu rapidement fonctionne parfaitement,5,positif
301,il y a un problème de batterie quand la batterie arrive à 15% environ en ne descend de deux en deux et même trois en trois et stagne à 1% jusqu’a ce qu’elle reprendre de la batterie,3,neutre
302,"Bonjour , Ma fille a eu ce téléphone pour sont anniversaire . Le téléphone état neuf je recommande ce vendeur",5,positif
303,C'est la première fois que je prends du reconditioné pour ma fille et je suis extrêmement satisfait de l'achat. Je recommande sans problème,5,positif
304,Bien arrive comme il faut juste dommage que c’est pas venue avec la coque et protection. Mais sinon j’aime !,4,positif
305,Ne recommande pas du tout,1,négatif
306,Très satisfaite iPhone en excellent état comme neuf et batterie neuve,5,positif
307,"Rien à dire, excellente qualité, livraison rapide et soigné je recommande a 100%",5,positif
308,"Je recommande ce vendeur. Je l'ai commandé pour ma fille elle est ravie. Livraison rapide, excellent état et le plus la boîte complète (câble, bloc, verre protection et coque) nous étions vraiment stupéfaites merci beaucoup ?",5,positif
309,Franchement le téléphone c’est bien tout est propre tout est nickel mais malheureusement même pas un petit choc l’écran arrière c’est déjà fissuré matériel utilisé très très fragile,1,négatif
310,"iPhone reçu très rapidement, très beau on dirait qu’il est neuf , après utilisation il fonctionne très bien , mais il y a un mais , la batterie pour commencer qui annonce être à 100 % dans l’état de santé et qui se décharge très rapidement, et deuxième point négatif quand on enregistre le téléphone chez Apple on découvre qu’à l’origine c’est un iPhone 12 red product en 64 go au lieu de l’iPhone 12 blanc de 128 go reçu , cherchez l’erreur…..,",3,neutre
311,"bon produit, attention a la batterie faible",4,positif
312,"Parfait rien à dire. Batterie à 100%, livraison rapide livrer avec coque vitre de protection et chargeur . Aucun défaut. À voir avec le temps.",5,positif
313,"Problème de carte SIM, elle n’apparaît pas sur l’iPhone, je ne sais pas comment faire",2,négatif
314,"J’ai commander il y’a bien 2 mois et entre temps il s’est cassé 3 fois, 2 fois l’écran avant et 1 fois la vitre arrière je pense qu’il est nécessaire de vérifier d’où viennent les pièces et leurs qualités car il est beaucoup trop fragile et sa casse très rapidement même avec une coque très rigide et un écran de protection",2,négatif
315,Très satisfaite du téléphone reconditionné en parfait état comme neuf,5,positif
316,"Livraison rapide, iphone comme la description. Je recommande.",5,positif
317,Mais dysfonctionnement pour baisser le volulme !!,3,neutre
318,"Vraiment je vous le conseille, il est impeccable je suis vraiment ravie. L’état a batterie est à 100%, aucune rayure, vitre de protection déjà installé, coque fournie et même chargeur + bloc rapide, j’ai passé ma livraison jeudi soir et je l’ai reçu samedi matin donc aujourd’hui !!! 0 problème avec le téléphone on dirait même qu’il est neuf. Le vendeur était Brunoe",5,positif
319,"C’est un cadeau pour mon fils il en ai ravi super fonctionnalité le son les images ,les photos livraison rapide et soigner je suis entièrement satisfaite merci",5,positif
320,On a mis près de 3 mois avant de contacter le vendeur à cause d'un problème de connection au réseaux. Réponses rapide du vendeur et échange du smartphone sans aucun soucis,4,positif
321,le téléphone a arrêté de fonctionner au bout d’à peine 1 mois,1,négatif
322,Téléphone qui a fonctionné 10 jours.,1,négatif
323,Pad de camera avant...,2,négatif
324,Top comme neuf le téléphone correspond à mes attentes,5,positif
325,"L’arrière du téléphone s’est brisé au premier choc, léger. Je suis allée le faire réparer dans un magasin qui fait du reconditionnement et qui a confirmé que les pièces choisies par le reconditionnement étaient de très mauvaise qualité. J’ai aussi des soucis de reconnaissance de la carte SIM. Visiblement je vais avoir bientôt un problème avec la carte mère. Donc je ne suis pas du tout contente de ce matériel fuyez le reconditionneur.",1,négatif
326,Libre à l’heure comme y faut parfaite étais parfait timing,4,positif
327,"Comme neuf extérieurement, seul soucis après 15j d’utilisation, les personnes au bout du fil se plaignent d’un gros écho quand je mets le haut parleur, sinon tout ok",4,positif
328,"Téléphone ne marche plus après trois mois d’utilisation. La batterie n’étant pas d’origine, sont état est passé de 100 à 84% au bout de trois mois également. La camera a visiblement été remplacée par une autre qui n’est pas d’origine étant donné la qualité de l’image. Bon voilà ! Passez votre chemin et ne gaspillez pas votre argent.",1,négatif
329,Reçu rapidement. iPhone en excellent état. Dommage que la batterie ne soit pas à 100% et pas d’adapteur pour le chargeur. Pour le moment aucun souci de fonctionnement de l’iPhone.,4,positif
330,"Arrivé rapidement. Bien emballé dans un premier carton. Le 2ème contenant l'iPhone était carrément sous blister. Pas une seule rayure, comme neuf. Cela fait deux mois que je l'ai offert à mon fils et il fonctionne parfaitement.",5,positif
331,"Téléphone arrivé en très bon état, Parcontre au bout de 2 mois le son qui ne fonctionne plus correctement, la batterie se vide et le Téléphone a souvent des bug. Déçu, la prochaine fois je me dirigerais vers Orange sans hésiter. Je ne vous recommande pas de prendre des téléphones reconditionnés sur ç discount.",1,négatif
332,Je pensais que le téléphone serait de mauvaise qualité mais non il est comme toute neuf,3,neutre
333,"Très satisfaite de mon achat envoie rapide, seul défaut pas de chargeur avec. ?",5,positif
334,Elle était ravie comme neuf . Elle a adoré,5,positif
335,"Acheter il y a 3 mois , l'envois a été ultra rapide , le téléphone état de neuf et il fonctionne parfaitement",5,positif
336,produit correspondant à ma demande livraison en heure et en temps et produit bien protéger pour le voyage,5,positif
337,Très bien je recommande,5,positif
338,"Je suis contente de mon achat, merci. Cdiscount",5,positif
339,Parfait vraiment comme neuf,5,positif
340,Super produit que dire il est comme neuf. Batterie 100% aucune rayure. Très contente de mon achat.??,5,positif
341,Qualité de son mauvaise en haut parleur,3,neutre
342,Ma fille et satisfaite depuis le temp qu'elle voulait sont Iphone. Téléphone Très bien emballer comme neuf nous ne sommes absolument pas déçu.je recommande??,5,positif
343,Téléphone en très bon état sauf que la batterie était à 98% il y a un mois et à ce jour à 93%et elle descend constamment.Je trouve cela vraiment pas normal. Est’il possible d’avoir un recours?,1,négatif
344,Je suis 100% satisfait de mon achat,5,positif
345,"Excellent état livre rapidement. Mais pas d’écran verre trempé, pas de coque. Contrairement à ma femme qui a eu l’ensemble équipé avec le vendeur Brunoe. Pensant avoir le même vendeur je suis déçu. Finalement je pensais le garder mais en l’allumant la batterie est à 90%. Celui de ma femme est à 100 %. J'ai décide de procéder à un échange.",1,négatif
346,je suis satisfait de mon achat,5,positif
347,parfait et fonctionne parfaitement excellent produit,5,positif
348,"IPhone 12 reçu avec plusieurs jours d'avance. Etat extérieur : excellent. Réactivité de l'écran : impeccable. Batterie à 100%. Bref un téléphone reconditionné proche du neuf à un prix imbattable, j'en suis plus que ravie. Cerise sur le gâteau, pas besoin d'acheter des accessoires, ils sont fournis et posés (protection d'écran et coque silicone anti choc). Vraiment une très bonne expérience d'achat.",5,positif
349,J’ai reçu mon iPhone dans une boîte comme celle d’origine est petit bonus. Il était déjà équipé d’un verre trempé pour protéger l’écran et une coque de protection était offerte. Il était aussi accompagné d’un chargeur nouvelle génération. Je suis ravi de mon achat.,5,positif
350,"Premier iPhone pour moi je suis ravie de mon achat (iPhone 12). Livraison rapide et au top, le reconditionneur Bruneau aussi est top. Produit conforme à la description, livré sous blister, avec coque et chargeur. Pour le moment ravie et aucun regret, pourvu que ça dure ?",5,positif
351,Je suis très heureux le téléphone et très bon et le prix aussi merci Cdiscount,5,positif
352,N’achetez le téléphone vous allez être déçu,2,négatif
353,"Reçu dans les temps dans de très bonnes conditions, rapport qualité prix impeccable ma fille est ravie. Merci",5,positif
354,"Produit conforme au descriptif. C’est simple il est comme neuf! Aucune rayure niveau esthétique, batterie au top, performances au rendez-vous: je n’ai rien à redire. Envoi rapide et soigné en plus.",5,positif
355,rien a dire pour l instant .,5,positif
356,"Mon fils a commandé ce téléphone suite à la casse de son xiaomi. Son budget étant limité, et souhaitant un iphone, il s'est dirigé vers ce produit. Il est arrivé très bien emballé ,sans aucune trace d'usure ou rayure, donc bien remis à neuf, comme le précise la description du vendeur. Il l'utilise depuis 5 jours, et la batterie semble bien tenir le choc. Donc que du positif pour ce premier achat en reconditionné.",5,positif
357,"Produit reçu en temps et en heure, le téléphone était comme neuf, bien emballé, la boîte était plastifiée. Je pense repasser commande bientôt.",5,positif
358,Téléphone de bonne qualité à Neuf. Rien à dire.,5,positif
359,"Portable égale à la description, mon.fils en.est très content",5,positif
360,"Reçu dans les temps, il est comme neuf avec 100% de la batterie.",5,positif
361,bon produit rien à dire,4,positif
362,Téléphone super fragile : face arrière fissurée après le premier choc malgré une coque très résistante ….,1,négatif
363,", je recommande super vendeur",5,positif
364,Parfait état et bon prix,5,positif
365,Semblerait que ce reconditionneur fasse des économie en posant des batterie de faible qualité L’iPhone redémarre sans arrêt après 1 semaine d’utilisation Je changerai la note en fonction de la prise en charge de mon SAV,1,négatif
366,Je suis très contente il est vraiment comme neuf N’a pour l’instant aucun problème et est même fourni avec un chargeur et sa boite,5,positif
367,Téléphone en excellent état comme prévu. Livré avec sa vitre de protection .Très contente de mon achat,5,positif
368,Très satisfait mon fils et super content Batterie à 100% . Je recommande.,5,positif
369,"Téléphone reçu comme neuf , batterie à 100% ce qui est parfait. Seul bémol pas de prise pour recharger le téléphone, j’ai du aller en acheter un par moi même",5,positif
370,APPLE iPhone 12 128Go Blanc j'ai bien aime produit conforme je conseille a l'acheter top qualité,5,positif
371,"Très déçu, il ne précise pas que c’est l’iPhone mini Reçu avec seulement un cordon sans prise",1,négatif
372,"Parfait excellent état,livré avec une coque",5,positif
373,"J'ai commandé le téléphone pour offrir à ma fille. Il est arrivé avec le câble Apple pour le charger, une vitre de protection. La batterie a une puissance à 100% comme neuve. En blanc il est superbe ! Je recommande vivement ce vendeur !",5,positif
374,Rien à dire Le téléphone nickel Je l’ai recommandé à ma famille qui on achète eu aussi un tel et idem nickel,5,positif
375,Ma fille est ravie de son cadeau,5,positif
376,"Un téléphone qui ne capte pas le WiFi, beuf de batterie.. bref à éviter !",1,négatif
377,TRES FACILE D UTILISATION PRISE EN MAIN RAPIDE JE SUIS TRES SATISFAIT A VOIR AVEC LE TEMPS,5,positif
378,J’ai cet IPhone 11 128 Go depuis 1 mois et demi. Il s’est mis à chauffer et a gonflé. Mon entourage m’a dit de l’éteindre immédiatement car il risquait d’exploser et de brûler. Je suis dégoûtée,1,négatif
379,Reçu en parfait état avec la capacité de batterie à 100%. J’ai peut-être été chanceux mais la c’était vraiment comme neuf. Je recommande.,5,positif
380,"Etat neuf, 100% de batterie plus une coque",5,positif
381,Il fonctionne très bien mais il se fissure vite je ne recommande pas,2,négatif
382,Je suis satisfaite le téléphone fonctionne bien,5,positif
383,Article conforme et parfait etat,5,positif
384,"Très content de mon achat ! En plus il est neuf, livrer avec une batterie neuf (100%). Livraison en temps et en heure, je recommande à 100%",5,positif
385,Suite à un soucis sur le produit au bout de 10 jours le service après vente a mis en place le remplacement du produit,4,positif
386,Contente de mon achat il est en excellent état batterie 100%,5,positif
387,Ravie de cet achat reconditionné en excellent état. Envoi rapide et soigné!,5,positif
388,Contente de Mon achat Reconditionné,5,positif
389,Reçu rapidement avec coque de protection et accessoires. Comme neuf,5,positif
390,"Mauvaise performance Produit pas à la hauteur des attentes Si vous souhaitez acheter un produit de ce type chez ce vendeur, FUYEZ! Vous aurez des mauvaises surprises en Apple Store…",1,négatif
391,"Le produit est comme neuf, livré avec chargeur et coque. Sur la boîte il est écrit ""protection en verre"" donc j'en ai déduit que c'était un verre trempé sauf qu'après une mauvaise chute, l'écran est déjà cassé, c'était une protection basique. Dommage j'aurai dû installer mon verre trempé",5,positif
392,Superbe téléphone ne bloque pas aucune rayure et avec une capacité de batterie à 100 % Je l’ai pris en excellent état,5,positif
393,C’est achat effectué pour un cadeau est en superbe état casi neuf avec une boîte de la taille de celle d’origine un chargeur rapide de type Apple acheté bien moins cher que le mien presque 40% de plus en grande surface avec des petits défauts je recommande ce vendeur,5,positif
394,Le produit reçu dysfonctionnait et le vendeur a expédié rapidement un autre téléphone.,4,positif
395,"Reçu en état neuf, batterie à 100%, aucunes égratignures, livré avec un chargeur complet, une coque et un écran de protection déjà posé. Le téléphone en lui même est parfait, fluide, sans bug et charge bien mais, chauffe un peu pendant la charge et baisse assez vite en terme de batterie mais rien d’alarmant. Fait le taff pour son prix plus qu’intéressant ! Pas eu besoin de passer par le SAV ou le vendeur donc rien à dire sur leur professionnalisme. J’espère ne pas avoir de gros problèmes dans les mois à venir, je ferais un update si c’est le cas.",5,positif
396,"Reçu avec verre trempé déjà posé et une coque transparente, fonctionne parfaitement, batterie à 100%. Très contente.",5,positif
397,Conforme à la description avec batterie 100% et une protection écran ...,5,positif
398,"Parfaitement conforme au descriptif, batterie à 100% et esthétique irréprochable Je recommande",5,positif
399,"Téléphone soit disant état neuf, sauf la batterie 92%, je reste septique sur le reconditionné",2,négatif
400,Vraiment produit état neuf aucune différence a recommander,5,positif
401,Très bien Alhamidullah,5,positif
402,"Cela fait maintenant 6 mois que j’utilise l’iphone 12. Je n’est que des problèmes avec celui ci. D’abord l’écran n’est pas correctement installé sur l’écran, ensuite des problèmes de batterie! La batterie et déjà à 89% d’état en 6 mois. La batterie surchauffe au chargement ce qui a brisé la vitre arrière!! Très déçu de cette achat.",2,négatif
403,Conforme Fonctionne parfaitement Et merci pour la coque et le chargeur Très apprécié,5,positif
404,"taille ecran correcte, batterie ok, livraison rapide;",5,positif
405,"Alors j'ai reçu mon téléphone le 20/01/24 et franchement très contente je l'es reçu avec une coque de telephone et un verre tremper deja mis sur l'ecrans avec un chargeur et le cable vrm parfait . Et l'etat du telephone il completement neuf pas de rayure rien du tout vrm neuf et l'etat de la batterie et a 100% rien a dire , bon vendeur je recomande .",5,positif
406,"Produit en excellent état ! Batterie à 100% à voir dans le temps mais pour le moment impeccable ! Fourni avec câble, prise, coque et même écran de protection déjà installé. Pris chez le vendeur Brunoe ! Je recommande les yeux fermés.",5,positif
407,"commande parfaite. livraison rapide, le téléphone est en parfait état, aucune imperfection ni à l’avant, ni à l’arrière du téléphone. la batterie est à 100%. je recommande.",5,positif
408,Pour l'instant le produit marche parfaitement. J'aime beaucoup. Vendeur sérieux,5,positif
409,BATTERIE 96 % dommage autrement très bien,4,positif
410,"Excellent vendeur, iPhone 12 reçu en 4 jours et en excellent état batterie à 100% avec une coque et un protège écran. Parfait !",5,positif
411,Le téléphone est comme neuf avec la batterie à 95% je recommande,5,positif
412,Excellent état rien à dire pour le moment fonctionne très bien ? article emballage impeccable ?,5,positif
413,très bon iPhone reçu très vite fonctionne très bien comme un neuf,5,positif
414,"Top qualité, aucune rayures, batterie à 100% ... super clean. Avec en plus une coque super sympa et la câble de chargement. Je recommande.",5,positif
415,"Pas de secteur , juste reçu le téléphone avec le câble de charge",1,négatif
416,"Conforme à la description voir même mieux Reçu avec batterie à 100%, Iphone NEUF franchement s'est comme si ont l'acheté neuf dans un magasin. Rien à dire à ce moment, si y'a un soucis je mentionnerai les soucis rencontré postérieurement.",5,positif
417,Bonjour j’ai commandé ce téléphone au mois de décembre nous sommes actuellement le 13 janvier 2024 ma capacité de batterie n’étais pas à 100% mais elle était à 98% Au fil des jours ma batterie descendait actuellement ma batterie elle est à 88% de capacité de batterie en seulement 1mois,2,négatif
418,"Pour un reconditionné je suis carrément surprise. Pour l’état comme neuf je m’attendais à une bonne qualité mais c encore plus au delà de ce que j’imaginais. Ça fait deux jours que je l’utilise franchement je suis heureuse de mon achat ! J’avais peur parce que c’était le plus cher sur le marché mais c nickel c fluide batterie à 100% tient bien la charge, aucune rayure et même les pièces je pense qu'elles sont originales vraiment c un iPhone neuf mais en moins cher. Seul bémol mais pas vraiment grave pour ce que j’ai eu ? il n’y a ni coque de protection ni protection d’ecran c fourni avec juste un chargeur. En tout cas merci au vendeur, j’espère qu’il durera dans le temps.",5,positif
419,"Très bien emballé comme un téléphone neuf, dommage pas de coque comme lu sur d'autres commentaires du coup pas d'utilisation de suite sans coque reste à tester et voir la batterie",4,positif
420,Top très bon produit rien à dire comme d'habitude Apple trop fort,5,positif
421,Très contente de ma commande. Très bon rapport qualité -prix comparé à du neuf. C’est la 1ere fois que J achète du reconditionné et je ne suis pas déçue pour le moment à voir bien sur dans le temps mais le téléphone est comme neuf et fonctionne parfaitement. Prévoir juste un adaptateur usb c non fourni avec le câble de chargement.,5,positif
422,Tres bon colis recu avec une coque de protection et un verre tremper la coque et resistante et l'ecran de protection aussi le telephone et parfait comme neuf je vous le conseille,5,positif
423,"Moyen vu le prix. une belle rayure sur le cote, ne tiens pas la batterie et pas le chargeur d origine. Je suis déçu car cadeau de noël pour ma fille.",2,négatif
424,État neuf batterie 100%vraiment super produit vendu avec chargeur livré sans les délais je recommande,5,positif
425,"Bonnes fonctions bien équipé excellent état avec coque et film protecteur. Batterie changée. Utilisé depuis 10 jours, s’éteint parfois tout seul alors que chargé. Problème à suivre.",3,neutre
426,WiFi Hors Service après 3 Semaines.!!!!,1,négatif
427,"Super iPhone comme neuf vraiment très sérieux emballage, etc. Je recommande et excellent.!! Vous pouvez y aller les yeux fermés",5,positif
428,J'ai pris un iphone 12 en excellent état. Le téléphone est arrivé dans une boîte sous blister. Il est comme neuf mais la batterie ne tient absolument pas. Je l'ai laissé charger pourtant mais à peine utilisé la batterie commence à baisser.,3,neutre
429,"iphone 11 trop chere en reconditioné, je me suis tourné vers celui ci pour ma fille, je m'attendais à juste un telephone nettoyer et inspecté ... Mais non, boite neutre sous cellophane avec un chargeur universel, un outils pour la carte sim un câble une coque et le film de protection déjà posé. Pour mon smartphone reconditionné je n'ai rien eu de tout ca !! Même pas de film de protection rien, alors quand j'ai ouvert la boite et verifier l'Iphone, j'ai vraiment été surpris. Apres une semaine d'utilisation, ma fille est ravi et confirme ma première impression. quasi neuf ! merci au vendeur et au équipe de C-discount.",5,positif
