id,texte,note,label
280,Très bon téléphone comme neuf fonctionne très bien livraison rapide emballage soigné oui je recommande c discount merci et très bonne continuation,5,positif
281,Téléphone arrivé rapidement et on a l'impression qu'il est tout neuf ! Je recommande ce vendeur.,5,positif
282,Je suis très heureux d’avoir acheté l’iPhone 8 reconditionné,4,positif
283,iPhone en excellent état comme neuf reçu la boite sous blister / livré en 3jours,5,positif
284,Mauvais fonctionnement de la fonction audio Déçu,2,négatif
285,Vraiment excellent du bon reconditionnement une batterie qui tient bien la charge vraiment satisfaite,5,positif
286,Super téléphone reconditionné excellent état,5,positif
287,"j'ai été agréablement surpris par la qualité de cette appareil,d'une très bonne qualité sans aucun défaut ,moi qui était plutot c contre le recondionné la je suis vraiment content de cette achat .en qualité prix rien a redire et il fonctionne a merveille, super, je le recommanderais a mon entourage",5,positif
288,Qualité super tiens bien la batterie,5,positif
289,"bon téléphone me suffit largement répond à mes besoins,j'espere en faire un peu plus que le dernier",4,positif
290,satisfait de mon achat,5,positif
291,Parfait téléphone neuf,5,positif
292,Tout est conforme. Envoi rapide et vendeur sympathique. Très bonne communication,5,positif
293,"aspect neuf, mise en fonctionnement sans problème, reste à voir après l'utilisation dans le temps ...",4,positif
294,"Très bon article, mais j'aurais aimé avoir la notice explicative du fonctionnement dans le colis de livraison au lieu d'aller chercher sur Internet ce dont j'ai besoin. C'est pour cette seule raison que je n'ai pas donné la note maximale.",4,positif
295,bon appareil toujours trop cher de la part d 'apple,4,positif
296,vendeur sérieux téléphone comme neuf(avec coque gratuite)envoi rapide...,5,positif
297,"On branche le téléphone il charge à 100% et quand on le débranche il s’éteint, on le rallume il est à 11% .. En plus sur la boîte il y a noté batterie non changer alors que l’état est à 100%, pour un iPhone 8 reconditionné ça m’étonnerais",1,négatif
298,"Je suis très content du téléphone le vendeur très sérieux je vous conseille de prend le téléphone avec se vendeur, il y a juste une rayure sur le téléphone pas trop grave",4,positif
299,"La vérité, on dirait qu'il est comme neuf. En attendant d'acheter le prochain iPhone 1259euros, celui la fera parfaitement l'affaire. Efficace, sublime ca fait plaisir. Merci Beaucoup",5,positif
300,Mon fils de 15 ans vient tout juste de l'utiliser . Il en est content . Très bon état extérieur on dirait qu'il est neuf.,4,positif
301,"Le téléphone fonctionne bien mais la batterie n'est pas à la hauteur de mes attentes. Sa capacité n'est pas maximale (81%) ce qui reste un problème pour un produit censé être en ""excellent état"" !! Un peu déçu pour ce point là !",3,neutre
302,Produit en bonne état à part la batterie arriver à 88%,3,neutre
303,Au départ j'étais septique pour acheter ce produit vu les quelques critiques que j'ai lu. Mais après avoir reçu l'iPhone pour moi il était comme neuf. On peut faire confiance au vendeur. Je suis très content de mon achat.,5,positif
304,Il fonctionne très bien. La couleur est ravissante. Il est comme neuf pour un reconditionné!!,5,positif
305,"Correspond à la description, bonne attitude du vendeur, bonne vitesse de livraison",5,positif
306,Prix intéressant rien à redire,5,positif
307,"Le téléphone est arrivé avec une batterie a 100% mais qui se décharge en quelques heures, un capteur de proximité défaillant , j'ai du me résoudre à,les changer",2,négatif
308,Bon téléphone fonctionne nickel,4,positif
309,Mm pour un reconditionner il est.garantie en cas de panne je suis très satisfaite et je recommande ce vendeur,3,neutre
310,satisfait du service et du produit proposés par cdiscount.,3,neutre
311,Très bon état et tout à fait conforme aux attentes et à la description. Parcours de livraison impeccable avec bon suivi et dans le délai annoncé. Merci beaucoup !,5,positif
312,"Téléphone sous blister! Livré avec verre trempé déjà installé! Capacité de la batterie à 100% Non sérieux c'est un téléphone neuf, extrêmement content !!",5,positif
313,Cela fait le deuxième portable que j ai acheté Très satisfaite des produits,5,positif
314,Le téléphone se décharge rapidement. La batterie est censée être en excellent état d’après la description mais elle est à 92%. Le chargeur de l’IPhone ne fonctionne plus 2 semaines après l’avoir reçu. Cdiscount c’est fini.,1,négatif
315,Vraiment satisfaite de mon iPhone fonctionne très bien et très bien emballé... livraison ultra rapide,5,positif
316,"Apres quelques mois d utilisation nous nous sommes aperçu que le clavier fonctionne mal, sans même le toucher les touches s activent seules.",3,neutre
317,Ma fille est contente de son iPhone et c’est le principal !,5,positif
318,Batterie donne des signes de faiblesse,2,négatif
319,"reçu tres rapidement dans un état proche du neuf fonctionne parfaitement, A recommander les yeux fermés",5,positif
320,Buge beaucoup trop quelle dommage,1,négatif
321,Telephone au top on ne s s'aperçoit pas du tout que c est un téléphone reconditionné comme neuf que se soit extérieure ou bien pour la batterie,5,positif
322,"Vite reçu dans un emballage impeccable, le seul défaut que je puisse trouver à ce téléphone est inhérent à tous les téléphones de chez Apple, c’est la durée de la batterie..",5,positif
323,Super téléphone livraison rapide téléphone nickel pas de reyure fonctionne très bien . Je recommande ce téléphone,4,positif
324,"Colis reçu dans les délais pour faire un cadeau. Emballage digne du neuf ainsi que tout le contenu et contenant. Qualifié ""d'excellent état"" cela est vrai.",4,positif
325,Je recommande livraison rapide très bon produit vendeur sérieux,5,positif
326,Produit neuf au bon prix !! Parfait,5,positif
327,La touche ID ne fonctionne plus après 2 mois d'une utilisation normale et la batterie se décharge extrêmement vite (50% en 3h!!!),1,négatif
328,pouvez vous la prochaine fois mr mme me mettre avec l apple iphone les airpods pro 2 gratuit vous etes tres pro competent merci CDISCOUNT,5,positif
329,Bonjour elle est trop bien ce téléphone iPhone 8 comme giga c’est bien,5,positif
330,"Très bien conditionné, envoi rapide, acheté pour mon fils, il est très content, état comme neuf, accessoires ok !! Rien a dire",5,positif
331,Téléphone arrivé en 72 heures. Emballé dans sa boîte d'origine avec tous ces accessoires. Juste parfait avec le protège vitre qui a été un plus. Très content de cet article qui est quasiment neuf,5,positif
332,"Ravi pour un reconditionné , il fonctionne parfaitement. Et transfert nikl.",5,positif
333,Iphone 8 tres bonne qualite.,5,positif
334,Acheter il y a 1 mois ne fonctionne déjà plus franchement énormément déçu ne le prenais surtout pas car au début tout va bien et après plus rien !!!!!!,1,négatif
335,"Conforme à la description, on dirait un téléphone neuf, donc plutôt positif ! Fonctionne très bien",5,positif
336,"Téléphone reçu dans l'État mentionnés, souci avec une touche mais le vendeur a su répondre rapidement et réparer la touche en moins de 72h. Je recommande",5,positif
337,"Acheté pour remplacer un iphone 6 qui commençait à avoir quelques défaillances. L'appareil reçu est comme neuf, dans un parfait état, boîtier et chargeur d'origine. La batterie se charge à 100% et tient correctement la charge. Les données se copient automatiquement de l'ancien iphone vers le nouveau. J'ai l'impression d'avoir un appareil neuf en main. C'est mon premier reconditionné et c'est une réussite.",5,positif
338,"Article parfait, comme sur la description. Appareil reçu en excellent état comme neuf !!! Vendeur à recommander +++",5,positif
339,Produit bien emballé et conforme à l'annonce. Le téléphone dispose d'une coque transparente et d'une protection sur l'écran en plus. Satisfait de mon achat.,5,positif
340,"C’est mon premier achat chez Cdiscount et je suis satisfait en tout point. Prix, rapidité de livraison et aucunes surprises au déballage de mon appareil. C’était également la première fois pour du matériel reconditionné….. je recommande.",5,positif
341,Très contente de mon achat produit nickel livraison super rapide impeccable je recommande,5,positif
342,"Comme neuf, dans sa boîte Apple avec chargeur Apple. Je l ai commandé avec la mention excellent état. Je suis agréablement surpris, j en avais déjà commandé un pour ma fille sur un site spécialisé dans le reconditionnement, pas formidable, écran générique batterie faiblarde et le gps ne fonctionnait pas….alors je ne sais pas si c est un coup de chance mais je valide à 100%",5,positif
343,Tres bon produit livré en 2 jours batterie neuve,5,positif
344,Très bon vendeur et produit je le recommande ce vendeur,5,positif
345,J ai du racheter un cet iphone 8 à ma fille en urgence car elle a casser le jour meme et franchement il es top vendu comme excellent etat je dirais meme limite neuf batterie a 100% aucune rayure vendu avec un verre trempé deja poser et chargeur officiel Apple et en plus de ça reblister dans ca boite au top je doit aussi changer de tel je pense que je recommanderais chez vous,5,positif
346,téléphone acheter il y a deux moi et déjà le bouton volume ne fonctionne plus,2,négatif
347,"L’état extérieur du téléphone est impeccable, aucune rayures ni impacts. Mais la batterie était à 86% donc juste à la limite des 85% minimum annoncé par le site.",5,positif
348,"Bonjour, cela fait le 3 ème IPNON re conditionner que j’achète , jusqu’à là pas déçu. Mais le dernier n’en tiens plus pas la charge .",1,négatif
349,Téléphone parfait je recommande fortement,5,positif
350,"Téléphone comme neuf, je recommande",5,positif
351,super appareil pratique et pas cher rapide la livraison,5,positif
352,téléphone arrive Nikel mais mes interlocuteur m'entende avec du mal je pense qu'il y a un problème de son pourtant je l'ai bien régler car je connais les fonctions iPhone très bien dommage car sinon il est parfait.,3,neutre
353,"Article en excellent état. Batterie à 86% , correct. Reçu avec chargeur et écouteurs. Ils ne sont pas d’origine. Pour le moment, le téléphone fonctionne correctement",5,positif
354,"L'Iphone a été livré dès le lendemain. Il est comme neuf, magnifique, livré avec ses accessoires, de qualité.",5,positif
355,"Iphone 8 reçu en 3 jours Marqué en excellent état reçu comme neuve Rien a redire Emballage soigné reçu avec chargeur ,câble, écouteurs, verre trempé... Etat de la batterie 100% Je recommande ce vendeur",5,positif
356,Bon rapport qualité prix et bonnes prestations Appareil correspondant à la description. Pour l'instant rien à redire,5,positif
357,Bonjour reçu rapidement bien protégé en revanche c’est pas excellent état comme marque une grosse rayure sur l’écran et une batterie qui demande deja une réparation en quand on regard l’état de la batterie Donc très déçu,1,négatif
358,"livré dès le lendemain .comme neuf, batterie 100%, avec cordon d'alimentation mais pas d'écouteur. excellent état et fonctionnementimpeccable.",5,positif
359,Reconditionné ? Vous êtes certains ? Moi j'ai cru qu'il était neuf ! Reçu rapidement... bref : Merci !,5,positif
360,"iphone8 reçu dans les délais, conforme à l'offre et à la commande; comme neuf. Je recommande le site.",4,positif
361,Téléphone livré dans boîte reconditionnée comme décrit . En parfait état . Petit moins pour câble de chargement de qualité médiocre qui se sépare en deux au niveau de la prise USB,5,positif
362,"Rapport qualité prix très bien, livré avec ses accessoires",4,positif
363,Produit fonctionne bien mais seul petit bémol le chargeur qui n’a pas bien tenu longtemps (c’est un produit reconditionné) alors on ne peut pas s’en plaindre.,5,positif
364,C'est bien rien à dire c'est un beau téléphone et livret à moins de 24heures merci beaucoup bon courage,5,positif
365,Très bon produit charge a 100 pour 100 franchement pas de déférence entre le neuf Je recommande,5,positif
366,iphone reconditionné pas de coup ou de griffe comme neuf reçus avec un verre trempé fonctionne nickel je recommande se produit,5,positif
367,ras pour le moment merci bla bla bla il faut metre au moins 50 caracteres donc bla bla merci,4,positif
368,Mon fils est très content du téléphone et fonctionne très bien,4,positif
369,très bon contact avec le vendeur livraison très soignée et rapide ce vendeur est à conseiller.je ferais de nouveau affaire a lui si je dois encore changer de tel,5,positif
370,produit en état convenable rien à dire la déçu en revanche l’état de la batterie 84% j’apprécie moyen,1,négatif
371,Très bon produit reçu rapidement aucun soucis très content de mon achat,5,positif
372,"Correspond au descriptif décrit. Etat du téléphone comme neuf, batterie idem. Délai de livraison respecté. Merci cdiscount",5,positif
373,"Téléphone impeccable , boîte sous blister , délai d'envoi respecté ! Transaction parfaite je recommande !",5,positif
374,pour le moment rien à dire il est bien à voir dans le temps,5,positif
375,"Parfait état, comme neuf et reçu dans les temps prévus. Je recommande ce vendeur.",5,positif
376,Très satisfait du produit. Le téléphone est en très bon état. Livraison de la même.,5,positif
377,Comme décrit dans l annonce parfait pas une rayure et fonctionne très bien pour l instant merci,4,positif
378,Produit super et conforme. Livraison rapide. Je recommande,5,positif
379,Téléphone conforme à mes attentes. Fonctionne très bien livré avec coque et écran de verre déjà installé,5,positif
380,Parfait rien n’a dire reçu dans les temps avec accessoires,5,positif
381,Super l’Apple rien a dire si ce n’est une livraison retardée d’un jour,5,positif
382,"Super affaires , fonctionne très bien , téléphone comme neuf , je le recommande vivement .",5,positif
383,"Super comme neuf, dommage qu'il donne pas les écouteurs avec.",5,positif
384,"Livraison au top, par contre rien signé à la réception",5,positif
385,"Produit conforme à l’annonce, la batterie n’est pas neuve puisque qu’elle est à 87%. Le téléphone fonctionne très bien",4,positif
386,Attention produit propre et conforme au visuel mais énorme défaut de batterie iln tient à peine que 2 heures en autonomie,1,négatif
387,bel appareil en très bon état emballage soigné et livraison très rapide,5,positif
388,déçu ecran ( tactile fonctonne mal ) ou bout de 1 semaine,2,négatif
389,je n'ai pas réussi a ouvrir sa coque stupide hein ? je vais devoir passe au technicien je ne veux pas risquer de l'abimer !,3,neutre
390,Pas satisfait de la qualité de l’appareil mais bon service clien. Retour s’est fait sans problème.,3,neutre
391,Super produit pour un téléphone réconditionne produit comme neuf,5,positif
392,je l ai acheter pour ma fille elle est super contente,5,positif
393,Ça fait 15 ans que j’ai des iPhone y’a pas de problème,5,positif
394,"D'ordre ans general je ne prends jamais de produits reconditionnés. Exceptionnellement sur l'insistance de ma fille,j'ai pris ce téléphone elle en est extrêmement ravi très bon produit je le recommande!!!",5,positif
395,Très content de mon iPhone 8 livre dans les temps et vraiment comme neuf,4,positif
396,Produit bon rapport qualité prix livraison rapide je recommande,5,positif
397,"Article expédié rapidement et peu cher. Ecran sans rayures. Vraiment très bon état. En revanche, la batterie faiblit déjà.",5,positif
398,"Parfait , ravie de mon achat en très bon état même si la protection d’écran était mal collée",5,positif
399,"Toujours ravie avec cdiscount je suis cliente fidèle et aucun souci jusque là, envoie rapide soigneux et l'article est conforme à la description",5,positif
400,Livraison en temps et en heure et vendeur réactif aux mails,5,positif
401,"fonctionne trés bien , parfait état , qualité / prix superbe",5,positif
402,Rapport qualité prix au top etc etsbndlls’sbdbbfkkflfnfb,3,neutre
403,"Reçu rapidement, par contre le téléphone à des poques la vitre a été changé. De plus il y a un gros problème de son sur le téléphone. Les accessoires ne sont pas d’origine Apple. Déçu ...",3,neutre
404,"Ravie de cet achat. Telephone impeccable livré avec ses accessoires (chargeur, écouteurs) et avec une vitre de sécurité.",5,positif
405,"l'appareil est arrivé avec un packaging trés bien pensé, 'appareil avait un bon état cosmétique et fonctionnait parfaitement mais le haut parleur interne de celui que j'ai reçus était défectueux les correspondant étaient pratiquement inaudibles Dommage pas de chance",2,négatif
406,"Super produit il manquait juste les écouteurs, mais à part ça tout est ok",4,positif
407,"Iphone livré rapidement, bon conditionnement, très bon état de l'Iphone. Par contre, le casque ""compatible"" ne fonctionne pas.",4,positif
408,"Reçu hier pour l'instant fonctionne bien , une étoile en moins car la batterie n'est qu'à 86% .",4,positif
409,"Vendeur serieux, produit livré en 3j, conforme aux description.. à voir d'ici quelque mois le fonctionnement",5,positif
410,très bon produit le téléphone était dans un état impeccable comme neuf,5,positif
411,Arrivé dans le délai et surtout très bien emballé. Très bon rapport qualité prix,4,positif
412,"Fonctionnel, 6 mois après l'achat, il est tjrs bon.",4,positif
413,"Vendeur sérieux.coque et vitre offertes .tout fonctionne parfaitement.accessoires fournis , le tout bien emballé et livré le lendemain de la commande.Merci",5,positif
414,"Bien quasiment rien à dire sauf la capacité de la batterie est de 89% alors que de base le produit est comme neuf donc refais à neuf, mais sinon il est pas mal !",3,neutre
415,Super iphone come neuf et arrivé dans les temps avec écouteurs et prise chargeur tout fonctionne parfaitement voir dans le temp....,5,positif
416,État nickel mais Dommage que la vie de la batterie ne soit que de 83% dès le début,3,neutre
417,"Rien à dire le téléphone fonctionne hyper bien. Comme cadeau il a fait sensation, mon frère là depuis 4 mois et il est toujours intact !",5,positif
418,Pour un appareil reconditionné que du bonheur. Aucun souci pour le moment,5,positif
419,Téléphone changer au bout de 1 semaine et 1 mois pour en récupérer un nouveau qui cette fois la batterie gonfle et a décoller l’écran très mauvaise expérience je souhaiterais être remboursé,1,négatif
420,au bout de 4 mois ce telephone ne fonctionne plus tres decu,1,négatif
421,"Iphone 8 arrivé rapidement avec une coque et un écran de verre, des écouteurs et le chargeur. Etat de la batterie à 100% pour l'instant aucun problème et je peux même prendre des photos en silencieux! J'espère que ça continuera. Je suis satisfaite du produit.",4,positif
422,"Téléphone en très bon état, rien à redire. Mais l'état de la batterie indique 'en reparation' au bout de quelques jours. Donc batterie très faible... Dommage.",2,négatif
423,"Comme neuf. Livraison en temps et en heure. Par contre, laissez nous le temps d'essayer le produit acheté avant de nous harceler de mails nous demandant de poster un avis et une note",5,positif
424,En remplacement de mon ancien téléphone qui m’a lâché en plein confinement en mars Livraison rapide Satisfaite de mon achat,5,positif
425,Comme toujours pourquoi acheter un neuf Alors que les reconditionnés sont très bien Aucune trace ni rayure !! Aucune différence avec un neuf... ah si juste le prix,5,positif
426,Fonctionne très bien. Reçu très rapidement et très bien conditionné.,5,positif
427,mais lol car pas super mais bon je vous conseil d'acheter des écouteur à part parce que voilà quoi,4,positif
428,Bon produit Bonne batterie Le vendeur a ajouté une coque de protection au produit ce qui est appréciable,4,positif
429,Produit conforme Pas de rayures État neuf Fonctionne très bien Très satisfait,4,positif
430,"Rien à redire, livraison parfaite, rapide, produit de qualité, je reconseil le vendeur",5,positif
431,excellent état sauf écouteurs ce n'est pas des AirPods,5,positif
432,"c'était pour mon petit fils, il est ravi, et conseille vivement ce produit",4,positif
433,Bon produit réponds a l'utilisation recherché je recommande ce produit,5,positif
434,"Envoie rapide, manque les écouteurs linghtning donc pas satisfaite malgré les relances au vendeur, toujours rien. Sinon bonne état, aucunes rayures, batterie 100%, filtre de protection inclus.",4,positif
435,MARCHE TRES BIEN JUSTE LE BOUTON VOLUME BAS QUI BLOQUE SOVENT,5,positif
436,L état de la batterie n’est pas à 100% pour un iPhone soit disant comme neuf,2,négatif
437,"IMPECCABLE rien à redire sur le produit, bel objet..............................",5,positif
438,Telephone acheter lê 29 janvier! Il bug tout lê temp! Micro marche pás bien! Je acheterei plu chez lui!!!,1,négatif
439,"Le telephone bues sans arrêt, tres lent, le clavier fonctionne à moitié, la batterie tient bien sur le début puis s'éteint des qu'il arrive entre 10% et 15%",1,négatif
440,comme neuf emballage soigné très content de mon achat,5,positif
441,"Téléphone nikel, vedeur sérieux offrant même des cadeaux en plus (vitre trempé et coque) à recommander vivement.",5,positif
442,"Super état, batterie au top ! Livré dans les délais",5,positif
443,Téléphone reconditionné en parfait état très bien emballé accessoires en très bon état fonctionne parfaitement bien,4,positif
444,Avec boîte et accessoires écouteurs et chargeur comme neuf........,5,positif
445,Très bien comme neuf bonne prise en main facile utilisation je le recommande,5,positif
446,"Ne tiens pas la charge, c’est décevant pour un reconditionné à neuf soit disant",1,négatif
447,"livraison très rapide, téléphone reçu comme neuf, très bien emballé, il fonctionne super bien. Merci au vendeur qui est très professionnel",5,positif
448,"Produit comme neuf comme indiqué livraison rapide, super.",5,positif
449,Recu pour ma fille recu dans les temps Vraiment nickel et bien emballé,5,positif
450,"telephone bien reconditionner aucune rayure , casi neuf , livrer complet , rapidité de l'envoie je recommande ++++++",5,positif
451,"Je recommande ce vendeur, je suis ravie de mon iPhone il marche très bien, il était très bien emballé et livraison rapide",5,positif
452,Bonne protection pas cher bon rapport qualité mon enfant est contente,5,positif
453,J'ai acheté comme cadeau pour mon ado qui est très satisfait!!!! Niveau de batterie 100% !! très satisfaite de mon achat!!,5,positif
454,Je recommande bon rapport qualité prix je l est depuis 5 mois ras,4,positif
455,Très satisfait de mon achat. Téléphone reconditionné à neuf. Aucun défaut. Conditionnement impeccable.,5,positif
456,Très bon produit. Conforme à la description. Très bon rapport qualité prix,4,positif
457,"Comme neuf, c’est vrai, le produit est vraiment excellent et fonctionne très bien",5,positif
458,"Il fonctionne bien de bonne qualité , je suis satisfait",4,positif
459,"Parfait pour moi, comme neuf, livraison rapide, parfait état avec ses accesoires neufs",5,positif
460,Excelente bonito apesar de usado funciona bem aconselho os meus amigos a comprar,5,positif
461,Je suis très satisfaite de mon achat. Iphone 8 état comme neuf,5,positif
462,L’iPhone est arrivé rapidement dans un emballage conforme Apple cependant l’iPhone as été acheté reconditionné « comme neuf » et est arrivé avec un pourcentage d’état de la batterie à 86% donc pas comme neuve la batterie seul hic mais conséquent pour ma part d’après le vendeur c’est normal sinon rien à redire du produit dans les grandes ligne,4,positif
463,Merci fonctionne très bien bien reçu rapidement merci,5,positif
464,Super content arrivée tres vite je recommande il son super,5,positif
465,Iphone 8 avec 64 Go de mémoire. C'est une valeur sure et mon fils en ai très content,4,positif
466,"Reçu très vite, ce vendeur est sérieux et le conditionnement du produit niquel",5,positif
467,iPhone en parfait état. Tout fonctionne parfaitement bien.,4,positif
468,"Le téléphone est impeccable, l'envoi assez rapide, il est arrivée bien emballé avec tous les accessoires. Parfait.",5,positif
469,Produit parfait. Nous recommandons ce produit et le vendeur.,5,positif
470,je ne recommande pas ce produit qui ne correspond pas au grade commander.,1,négatif
471,Il est en super état comme neuf avec la boîte d origine (c un vrai),5,positif
472,"Super batterie au top mentionné comme neuf et c'est le cas, je recommande bonne expérience par rapport à un concurrent spécialiste du reconditionné",5,positif
473,Conforme au descriptif donné. écran impeccable. Etat encore mieux que attendu,5,positif
474,Ma fille est vraiment ravie. reconditionné état neuf c’est juste parfait.,5,positif
475,vendeur sérieux iPhone reçu vite avec boite d'origine chargeur écouteur au top,5,positif
476,"Pour le moment pas de problème, livraison rapide, neuf pas de trace ou micro rayure",5,positif
477,"Très bien, rapide, avantageux, état impeccable. Emballage soigné",5,positif
478,"colis bien emballé, bien reçu en même pas 2 jour, marche très très bien aucune rayure batterie 100%neuve mes seulement au niveau des écouteurs ce sont pas ce d’origine ce sont un autre types d’écouteurs , vous aurait pu au moins mettre une copie des écouteur apple qui fonctionne bien sinon le son et puissant et bonne basse .",5,positif
479,Conforme à la description - comme neuf - livraison rapide et soignée,5,positif
480,Il est super comme neuf fonctionne très bien mais le seul hic c’est quand on veut utiliser le chargeur en même temps que l’écouteur,4,positif
481,Super article Reçu rapidement État comme neuf Très satisfaite de mon achat,5,positif
482,Très bon rapport qualité prix mais la lampe ne fonctionne pas,3,neutre
483,"Très contente de mon achat. Téléphone vraiment comme neuf, livré avec la boite et les accessoires apple.",5,positif
484,"Acheté fin octobre et milieu décembre l’appareil photo arrière a déjà un problème, il fait des tremblements et toutes les photos prises sont floues! Je ne recommande pas ce vendeur.",2,négatif
485,Très bien bien protégé très bonne état fonctionne bien,5,positif
486,Bonjour C'était pour mon fils Moi je trouve ça un peu cher Il en est très content Produit comme neuf Je recommande,4,positif
487,Arrivé avec des bulles dans l écran et dans un très sale état... Pour un produit vendu comme neuf c est inadmissible,1,négatif
488,"Le téléphone es en très bonne état. Mais problème aux niveaux du son, pas très satisfaite, sa gâche un peu tout malheureusement ..",2,négatif
489,Batterie HS après seulement 3 semaines d.utilisation,1,négatif
490,"Produit de très bonne qualité, pas de rayures, batterie parfaite, facile à charger les infos de l'ancien iphone. Coron de charege suffisamment long. Les écouteurs, non Apple, étaient de mauvaise qualité, cordon et écouteurs cassés après 2 jours d'utilisation. Globalement très bon achat.",4,positif
491,"Cadeau pour Noël, reçu rapidement, aucune rayure , reçu avec chargeur et écouteur, bien emballé",5,positif
492,Livré rapidement dans son emballage d'origine. Etat impeccable sans aucune rayure ou défaut visuel. Installation et démarrage rapide. Je vous le recommande.,5,positif
493,Batterie perd rapidement de sa charge. Téléphone état neuf conforme.,3,neutre
494,Excellent produit conforme à la description aucune rayures état neuf très satisfait de mon achat je recommande,5,positif
495,Tres satisfaite de le achat recu dans 2 jours baterie 100 %,5,positif
496,Très bon produit quasiment neuf état impeccable. Reçu en temps et en heure rien à dire.,5,positif
497,"Impossible de faire les mises à jour, donc impossible d installer des nouvelles applications !!!",3,neutre
498,C’était pour faire un cadeau et pour le moment très contente de mon achat,5,positif
499,Bonjour Je achèter un iphone 8 cadeaux pour mon frère en Tunisie je l envoyer il est éteint après quelques jours ( 4 jours ) il s éteint d un coup l écran est noir,5,positif
500,Bonjour Téléphone portable très propre il est neuf dans la boîte Apple Le pourcentage de la batterie et a 100 Je recommande,5,positif
501,Bon produit re-conditionné. Cet achat est conforme à mes attentes.,5,positif
502,le Apple iPhone reçu et très bien en temps que prix pas raille et très propre,5,positif
503,"J'ai attendu un certain temps, avant de poster mon commentaire Le téléphone est parfait et fonctionne au top Merci encore",5,positif
504,"Rien à dire, livré rapidement, batterie optimale à 100%. Comme neuf !!",5,positif
505,"Téléphone en très bon état, sauf l'embout de charge. Impossible d'y brancher le chargeur.",1,négatif
506,Super état. le top ! super fonctionnalités . le prix est justifié ....,5,positif
507,produit qui fonctionne très bien pour le moment. je suis comptent d'avoir acheté se produit.,5,positif
508,"Très bon produit comme neuf, reçu avan5 la date prévu. Facile d’utilisation, bonne qualité photo et son",5,positif
509,j'ai donné la note de moyen car je trouve qu'il y a des petit perfection dans l'appareil par exemple quant serie se lance automatique sans que je le demande ou j'appuie a un bouton malgré cela c'est un bon téléphone par la capacité de sa batterie,3,neutre
510,"Parfait, fonctionne très bien, pas une rayure rien et en prime dans le colis une coque et un écran en verre trempé Je recommande ce vendeur",5,positif
511,Super produit conforme aux attentes seul problème câble du chargeur qui ne fonctionne pas. Envoi très rapide.,4,positif
512,"IPhone reçu 3 jours apres ma commande passé Boîte iPhone, Sous blister, s'allume... C'est un cadeau de Noël donc je dirais la suite une fois en route",5,positif
513,"IPhone reçu 3 jours apres ma commande passé Boîte iPhone, Sous blister, s'allume... C'est un cadeau de Noël donc je dirais la suite une fois en route",5,positif
514,Bonjour j ai acheté 2 iPhone 8 reconditionné à neuf franchement rien à dire aucune rayures vendeur pp,5,positif
515,"reçu rapidement dans son emballage d'origine avec chargeur d'origine, smartphone comme neuf! à voir dans le temps ,pour l'instant R.A.S. et c'est mon fils de 15 ans qui l'utilise pratiquement jour et nuit!",5,positif
516,livraison super rapide fournisseur à conseiller comme neuf très content de ma commande,5,positif
517,J'ai commandé l'iphone 8 et le téléphone a été livré assez rapidement malgré les contraintes actuelles et il est comme neuf livré avec une vitre anti-casse et une coque transparente et des écouteurs neuf dans l'attente de voir si la batterie va duré car pas assez de recul en tout les cas c'est un très bon vendeur.,5,positif
518,"j'avais peur d'être déçu mais Vraiment très bon produit j'en suis ravie, merci le vendeur;",5,positif
519,Reçu colis en deux jours pour mon iPhone 8 reconditionné à neuf franchement rien à dire excellente état avec sa boîte et ses accessoires je recommande merci batterie 100 %,5,positif
520,La batterie ne fonctionne plus Est ce possible de renvoyer l’article ?,1,négatif
521,Très satisfaite..bon produit..et surtout cette fois mon fils aînée va êtres content de son cadeau car j'ai pu lui en commander un autre ..merci beaucoup a vous,5,positif
522,"J'ai acheté iPhone 8 pour la fille, il est arrivé très rapidement, envoi soigné. Elle en est très contente.",5,positif
523,Très bien très contente fonctionne bien a voir avec le temps,5,positif
524,"Telephone en tres bon état, qui correspond totalement aux attentes",4,positif
525,Très bon produit et livraison rapide. Je recommande !! Batterie à 92%,5,positif
526,Ma fille est ravie de l’iPhone 8 produit arrivé rapidement et en parfait état,5,positif
527,"site trés rapide,trés professionnel, produit vraiment trés bon, aucune éraflure, mais je capte moins bien chez moi vs mon ancien téléphone",4,positif
528,"A peine 3 mois que je l’ai et marche quasiment plus!!!!!! Je ne peut pas regarder de vidéos, plus de son et fait de gros bruits de grésillements Vraiment À FUIR!!!!!!!!!!!",1,négatif
529,Le produit est bien comme neuf. Pas de mauvaises surprises. Vendeur sérieux qui tient ses promesses.,5,positif
530,soit disant comme neuf alors qu'il y a plusieurs rayures à l'arrière et autour du téléphone,2,négatif
531,"Bonjour, j’ai reçu mon nouveau téléphone mais impossible de l’utiliser, je configure le téléphone avec mes coordonnées icloud, puis il me demande obligatoirement de faire la mise à jour iOS 14.2, et le téléphone reste bloqué sur ca... en disant qu’il ne reste qu’une heure mais ça fait 4heures ..",1,négatif
532,Je l’es reçu il y a 20 jours impeccables comme neuf à l’intérieur mais finalement je suis très déçu je l’est reçu Avec une batterie optimale mais elle se dégrade a vu d’œil en moin d’un mois elle a perdu 10% de capacité vraiment domage,3,neutre
533,Rien à redire état neuf très satisfaite de mon achat je recommande,5,positif
534,Rien a dire 10/10 ça a changer ma façon d’utiliser le téléphone,5,positif
