id,texte,note,label
248,"Je suis satisfait de mon achat super produits , le seul blême c’est le battriez qui décharge vite. A part ça rien a dire .",5,positif
249,Bonjour aucun souci livraison rapide le téléphone fonctionne,5,positif
250,bonjour le téléphone a l air neuf écran impeccable aucune trace sur le téléphone batterie a 100% c est le top et merci pour la film sur l écran et la coque offerte,5,positif
251,très bien l’iphone neuf aucun problème,5,positif
252,"Bien emballé, bon fonctionnement, satisfaite , très bon état …, à voir avec le temps",5,positif
253,réponds à mes attentes,4,positif
254,"Rien à dire, parfait.",5,positif
255,L’état de batterie de dégrade de jours en jours je suis passer de 100% à 95% ensuite là je suis 89%,5,positif
256,Téléphone reçu en excellent état comme neuf et avec tous les accessoires . Fonctionne parfaitement .,5,positif
257,A peine 3 mois le bouton de verrouillage est bloquer ensuite de ça le son est comme si on entend de loin payer se prix là pour ça … abusé,1,négatif
258,Modèle très performant belle photo Belle autonomie,5,positif
259,"Téléphone comme neuf , à recommander",5,positif
260,Livraison rapide bel objet proche du neuf Parfait état merci,5,positif
261,Cet iphone reconditionné correspond à mes attentes. Conforme à l'annonce.,5,positif
262,"Acheté il à 13 jours exactement, arrivé dans un bel emballage il paraissait bien mais a tenu 13 jours! Son médiocre quand je reçois un appel mes contacts me disent qu'ils entendent de loin, clavier bug quand on appui sur une touche on a plusieurs lettres qui s'affiche et ne charge plus depuis ce matin 19 mars. Je suis déçue!!!! J'espère avoir un nouveau téléphone rapidement parce que c'est pas sérieux tout ça!!!",1,négatif
263,La livraison a été très rapide ça c'est sûr mais par contre le téléphone déconne l'écran saute tout seul change de page également tout seul j'ai envoyé un rapport j'espère donc recevoir un nouveau téléphone !! Car payer ce prix pour avoir un téléphone qui déconne je ne suis pas d'accord du tout !!!!,2,négatif
264,"Déjà 4 mois que je l’ai, il est parfait sauf les écouteurs qui ne marchaient pas le jour où j’ai reçu mon colis.",5,positif
265,"Déjà endommagé, bouton principal hs",1,négatif
266,Après 4 mois batterie qui gonfle arrière du Téléphone qui se. Fissure donc téléphone inutilisable,1,négatif
267,Bon état et fonctionne très bien,5,positif
268,Manque de vis batterie hs écran de décolle une vrai calamités je déconseille autant acheter neuf !,1,négatif
269,Le téléphone est bien mais il n’y a pas d’écouteurs alors qu’ils avaient dit qu’il y en aurait. Un peu déçu sur ça mais sinon j’ai reçu le téléphone super rapidement !!,5,positif
270,Produit parfaitement fonctionnel très bon rapport qualité prix et vendeur au top,5,positif
271,Très bon téléphone mais soucis avec l’écran,3,neutre
272,"Le téléphone est en excellent état, merci pour les accessoires chargeur , écouteurs, coque et même un verre trempé déjà posé.",5,positif
273,Mon écran deconne sa fait seulement un mois que je l’ai il n’es pas tomber rien du tout ! Et pourtant parfois il bloque sur l’écran ou monte descend ouvre des appli tout seul,5,positif
274,Décevant franchement l'écran qui fait des traits noir avec des points partout après 3mois d'utilisation,1,négatif
275,Cela fait maintenant quatre mois que j’ai le téléphone?? de jour en jour la capacité de la batterie baisse J’étais à 100% en suite 96% en suite 90% est mtn 89% le téléphone est bient mais La batterie s’abîme trop vite vraiment dommage,5,positif
276,Capacité Batterie 100 mais Pour ce charger elle prend bcp du temps Sinon tout est correcte merci,4,positif
277,Super bien qualité prix 91% etat batterie,5,positif
278,"Le téléphone est fonctionnel Par contre je suis déçue car l'état commandé correspondait à parfait état, donc aucunes rayures ni traces sur la coque ou la vitre, Or nous avons reçu le téléphone avec le contour de la caméra abimé... Ayant besoin de le conserver je ne l'ai pas renvoyé...",3,neutre
279,batterie 91% et n’a pas l’es écriture apple derrière… je croit que c’est n’est pas un original,3,neutre
280,Téléphone conforme à la description. Livraison très rapide. Le seul problème se sont les écouteurs qui ne fonctionnent pas !,5,positif
281,Nickel Livraison rapide Téléphone comme neuf avec une protection d’écran offerte Bravo,5,positif
282,"Super pour un reconditionner, je recommande.",5,positif
283,R.A.S Bonne fonctionnement. Mon fils m’a fait part de son utilisation était parfaitement compatible à ses attente. Seule inconvénient c’est l’écouteur qui n’est pas fonctionnel.,5,positif
284,Appareil reconditionné d'excellent qualité,5,positif
285,TRES BON PRODUIT ACHETER POUR NOEL A MA FILLE,5,positif
286,A MAIS AMIS ................................................................,5,positif
287,Bien emballer avec protection écran et coque parfait mais un petit soucis avec ma batterie mais je l’es changer et écran mal réparer mais en soit il fonctionne très bien,3,neutre
288,Parfait seul bémol la capacité de batterie et passer à 100% a 96% en une semaine ..,3,neutre
289,Rien a dire très bon état aucune rayure bien emballer avec chargeur complet et écouteurs comme indiqué dans la description Merci,5,positif
290,"J'ai reçu l’phone Xr en 5 jours, avec une coque de protection, une vitre de protection posée + le chargeur. Il y avait aussi des écouteurs mais de très mauvaise qualités. Globalement tout est bien avec la batterie à 100% sans aucune rayure. Je recommande vivement.",5,positif
291,"Il est de bonne qualité, la qualité photo est nickel",5,positif
292,"Livré rapidement produit de très bonne qualité et pour une fois , il y avait tous ses accessoires",4,positif
293,"téléphone incroyable on dirais pas qu'il est reconditionner fournit avec : câble ,chargeur secteur , écran de protection ,,coque transparente anti choque juste il n'y a pas les écouteur est c'est dérangent . sinon la capacité de la batterie est a 100% très content bravo pour se re conditionneur",4,positif
294,Ma fille est ravie. Taille et qualité de l'écran. Efficacité du capteur...,5,positif
295,"produit comme neuf , ma fille est ravie . livraison très rapide. j'ai pris en plus l'assurance vol et casse 2 ans afin d'être plus tranquille",5,positif
296,Très bon produit rien à redire conforme,5,positif
297,"Bonjour je tiens à vous dire que ma livraison c'est bien passer , aucune fissure sur mon téléphone rien il marche super bien , puis je l'ai reçu en avance franchement je vous le conseil. Cordialement.",5,positif
298,Offert à ma fille de 11 ans pendant le black friday rapport qualité prix imbattable! Merci c discount c’est la première fois que je suis satisfaite de vos services alors je le souligne et vous remercie… commande reçue très rapidement également bref je conseille fortement,5,positif
299,Projet en bon état et aucune mauvaise surprise pour l'instant. Satisfait.,5,positif
300,"Ma fille est très contente,reçu dans les temps,marche très bien.",5,positif
301,Tres content de cet achat.,5,positif
302,L'iphone est arrivée en 4 jours. Il y avais une coque et un verre de protection offert malheusement pas d'écouteurs. Iphone en bonne etat batterie a 100 %. Je recommande.,4,positif
303,"Article deffectueux le tactile s'active tous seul , alors que le telephone est intact vu de l'interieur .",1,négatif
304,Le délai de livraison C'était Super rapide ?? Mais Je les bien reçu Mais Pas encore ouvrir Parce que C'est Un Cadeau de Noël Pour Mon Fils J'espère que Il va aimer,5,positif
305,"En très bon état, très bien transporté..bien emballé. Ravi",5,positif
306,Pas de mauvaises surprise à l'arrivé,5,positif
307,"livré rapidement, bien emballé et état comme neuf, avec 80 % de batterie",5,positif
308,"Je viens de allumer le téléphone, il est comme neuf aucunes traces d’usités rien. La batterie de l’iPhone est à 100%, franchement pour le rapport qualité prix je n’ai pas trouvé mieux et je suis très contente pour ma petite soeur. Seul et unique bémol: pas d’écouteurs",5,positif
309,téléphone excellent en terme de rapport qualité prix mais posséde une batterie qui s'use très rapidment en passant de 100% à 93% en même pas 2 semaines d'utlisation .,4,positif
310,etat esthétique neuf mais quelques bugs apres plusieurs semaines,4,positif
311,"envoie hyper rapide, prix le moins cher trouvé par rapport magasin",5,positif
312,"Téléphone en parfait etat casi neuf, aucune raillure niveau batterie 93% tres honnorable packaging tres correct avec ecouteur et chargeur non officiel malheureusement. Je recommande",5,positif
313,J’ai reçu mon colis aujourd’hui je l’ai commandé samedi livraison très rapide le téléphone est en parfait état je l’ai eu avec la batterie à 100% est chargé à l’arrivée,5,positif
314,"Nickel, livré dans les délais dans la boîte originale avec chargeur non officiel et pas d’écouteurs. Quelques rares légers bug mais fonctionne tout de même parfaitement, coque et protection d’écran fournis avec. État de la batterie 100% parfait surtout pour le prix.",5,positif
315,Produit et livraison conforme,4,positif
316,Vraiment très très satisfaite de mon achat envoi rapide et soigner reçu bien avant la date et reçu avec une coque de protection plus verre trempé vraiment nickel merci à vous je recommande 100%,5,positif
317,"Parfait, commande livrée à temps",5,positif
318,État neuf pour être précis fournis dans boîte sous blister + verre trempé et coque silicone,5,positif
319,Conforme à mes attentes !!! Je recommande ce vendeur !!,5,positif
320,"aucun rayure, batterie ok à voir dans le temps",4,positif
321,Reçu très vite très bien emballé et j'insiste sur l'emballage les articles a l'intérieur très bien protégé téléphone sans aucune rayures état impeccable bonne charge mais bon on verra dans le temps car les batterie de Iphones j'ai pas de très bon souvenir,4,positif
322,je ne peux rien dire on ne m'a pas validé mon avis précèdent,2,négatif
323,"Tout fonctionne très bien , a étais livrée avec une coque et une vitre trempé je suis contente de cet commande.",5,positif
324,"Propre, beau, comme neuf",4,positif
325,Excellent très satisfaite je recommande,5,positif
326,Déçu je recommande pas du tout,1,négatif
327,"C'est exactement ce que je recherchais. Etat correct correspond à mes attentes. Cependant, un peu cher au niveau du prix",5,positif
328,Téléphone reçu en temps et en heure. livraison avec signature. Ce téléphone d'aspect neuf pas de rayures visibles pour un téléphone reconditionné c'est top..Llivré avec accessoires. .A voir dans le temps si tout fonctionne parfaitement. Je recommande.,4,positif
329,Conforme à ce qui a été annoncé. très satisfait du produit,5,positif
330,"La configuration a été un peu laborieuse car l'IOS 15 ne voulait pas se charger. La configuration manuelle et Itunes en ont eu raison. L'Iphone est très bien et très propre comme décrit. Cependant, 92% de potentiel batterie sur un excellent état, ne peut pas valoir 5 étoiles",4,positif
331,fonctionne parfaitement livré dans les temps,5,positif
332,"Livraison rapide, produit proche du neuf, emballage parfait je recommande",5,positif
333,"Très bien, nickel, parfait",5,positif
334,"Livraison rapide iPhone XR en très bonne état avec tous c’est accessoire le téléphone a une très bonne qualité image , sons , batterie",5,positif
335,"J’ai acheté ce téléphone au mois de mai, j’étais vraiment heureuse de mon achat je l’ai reçu bien emballé avec des écouteurs et une coque. Tout se passait bien mais depuis quelques mois il s’est mis à beuger, le tactile marche une fois sur quatre obligé de le mettre en veille. Je ne recommande pas.!",2,négatif
336,Batterie à 100% de capacité. Écran et coque impeccable.,5,positif
337,"Batterie OK, ce téléphone reconditionné est un bon moyen d'accéder à la planète apple.",5,positif
338,Il me manquait les écouteurs sinon le reste est en parfait état ( le chargeur et le téléphone) sans rayure. A recommandé!,4,positif
339,Je n’ai pas eu d’écouteur ni de coque comparé à ma sœur qui a commandé le même produit et a reçu ses écouteur et une coque avec,4,positif
340,dommage qu’il y’a pas d’écouteurs quand on reçoit le téléphone mais aucun problème pour moi aucune rayure pour le prix c’est incroyable,3,neutre
341,"Comme neuf, je suis très content de mon achat",5,positif
342,Il y a des bugs Dès le début que je l’ai mis en route il bug par rapport à Internet et quand je suis en appel aussi,1,négatif
343,Bien dommage que la garantie ne soit que de 6 mois - A voir la tenue dans le temps,4,positif
344,"Article reçu rapidement, néanmoins les accessoires ne sont pas en état de marche, téléphone long à charger. Satisfaite à moitié",3,neutre
345,Conforme à la description Satisfait,5,positif
346,recu rapidement et tres bon etat,5,positif
347,"Article plein de colle et batterie lente , très lente à charger. Après 12h ... 60% et cela n'augmente plus. Dommage ! Retour demandé.",1,négatif
348,"batterie a 96%, une coque en kdo écran et coque sans aucune rayures envoi rapide et sur je recommande",5,positif
349,contente de mon achat,5,positif
350,Un vrai plaisir je recommande !!,5,positif
351,"J’ai reçu ce produit assez rapidement, très bien emballé seulement il a commencé à beuguer rapidement et l’écran ne réagit plus par moment je suis obligé de mettre en veille et déverrouiller pour que ça marche et plus le temps passe plus il se met a beuguer je l’ai depuis seulement quelques mois",2,négatif
352,"Produit conforme à la description, je l’ai commandé en excellent état, il est arrivé tel quel?. ?Le téléphone m’a été vendu avec un verre trempé et une coque en plus, ce qui m’a énormément surpris.",5,positif
353,"Vendeur à l’écoute, SAV NICKEL, j’ai commander deux iPhone XR il sont nickel pas une rayure tout les accessoires son fourni sauf les écouteurs il y en a pas dommage mais dans l’ensemble parfait",5,positif
354,Reçu dans une simple enveloppe : à revoir.,4,positif
355,"je le recommande, c’est un très bon produit !",5,positif
356,"Sincèrement super machine , rien à dire , fonctionnel, rapidité affichage, bref magnifique",5,positif
357,"Comme neuf, reçu rapidement avec tout les accessoires",5,positif
358,Livraison 2 jours article nikel physiquement dommage la batterie est pas à 100%,5,positif
359,"Ravie de cet achat. Le téléphone est en parfait état. Aucune traces d'usure, aucune rayures. Livré avec câble et chargeur ainsi qu'une coque en silicone. La mise en route s'est parfaitement déroulée et aucun bug détecté jusqu' à présent.Très bon vendeur",5,positif
360,Colis bien arrivé je recommande cdiscount,4,positif
361,Je suis satisfait de votre produits prix et qualité,5,positif
362,"Super rapport qualité/prix , le reconditionné est vraiment la seconde vie des mobiles.",5,positif
363,Je suis satisfait du site car mon produit est bien et en bonne état,4,positif
364,impossible d’y croire il faut l’acheter,5,positif
365,Tres bien recu de suite tres beau telephone pleins de fonction je le recommende ma fille est ravie,5,positif
366,Comme neuf parfait état,5,positif
367,J'ai acheté ce téléphone poumon fils et il en est satisfait.,5,positif
368,"Super téléphone qui est à ma fille, elle l'adore seul bémol pour le moment les écouteurs de mauvaises qualités ils ne fonctionnent déjà plus, nous avions reçu un tel juste avant celui ci pour le même prix et il y avait un verre trempé et une coque antichoc. Dommage que la ce n'était pas le même cas. Pour le moment rien à signaler.",4,positif
369,produit conforme à ma commande,5,positif
370,Très bon achat qualité prix impeccable fonctionnalité très bien je l utiliser tout les jours et j en suis ravie,5,positif
371,Je le trouve sympa active pratique c'est magnifique,5,positif
372,recommande ce produit il correspond parfaitement a la description,5,positif
373,"Je recommande vivement ce vendeur ! Envoi rapide, soigné et de qualité !",5,positif
374,Produit correspond a mes attente.,5,positif
375,pour mon petit fils apparamment il esr tres content,5,positif
376,"L’iPhone est arrivé rapidement, neuf, sans aucune rayure, et avec une batterie à 100%. Seul bémol qui est assez personnel, avec des écouteurs intra-auriculaire que je ne porte jamais car je n’arrive pas à les faire tenir sur mes oreilles. Malgré ce petit détail, super achat !",5,positif
377,Excellent état comme neuf Livraison dans les temps,5,positif
378,Gros problèmes de recharge! je pense qu'il y a un probleme dans le téléphone je vais demander le depanage,2,négatif
379,"Produit reconditionné en excellent état. Le téléphone fonctionne parfaitement pour le moment. Il faudra voir dans le temps mais pour le moment, c'est parfait.",5,positif
380,"colis livré dans les temps et conforme à la description, cependant, batterie à 87%.",4,positif
381,"Xr acheter récemment, problème de batterie elle ne tiens pas la charge puis un problème de micro téléphonique, apres état général du téléphone aucune rayure rien sur l’écran et la vitre de derrière",4,positif
382,"Tout est venu avec accessoires etc, très professionnel. Pour l’instant respecte mes attentes merci beaucoup",5,positif
383,Rien à dire pour l’instant,5,positif
384,Reçu le produit en 24h Nickel,5,positif
385,"J’ai reçu le téléphone comme neuf et quelque jour après le bouton du volume ne fonctionnais plus et de la poussière s’infiltre dans les deux caméra celle de dos et de face, voilà maintenant 8 mois que j’ai le téléphone et l’écran ne fonctionne plus sans aucune raisons",1,négatif
386,"Je vous conseille pas ,20 jours il c arrêter ne marche plus. Nuuuuuuuuul nul",1,négatif
387,"Le téléphone est en bon état général mais j’ai du le renvoyez car il s’éteint même à 100% de batterie, même avec le téléphone branché.",1,négatif
388,Très bon produit pas rayures Arrivé dans les temps,5,positif
389,"Bonne qualité, avec les accessoires coques, kit,...vraiment satisfait. Merci!",5,positif
390,"Livraison rapide (1j ouvré), téléphone en excellente état, état de la batterie à 100%, aucune rayures, très très très satisfaite de mon achat. Je recommande fortement !",5,positif
391,"Agréablement surpris téléphone quasiment neuf. Seul bémols lors de la mise à jour, la reconnaissance facial ne fonctionne plus. Je ne sais pas quoi faire! Dois-je attendre la prochaine mise à jour?",4,positif
392,Appareil performant comme neuf je recommande fortement,5,positif
393,En tout point conforme au descriptif,5,positif
394,"Envoie rapide, téléphone sans rayure mais état de la batterie 89% dès la première utilisation, assez décevant.",3,neutre
395,"J'étais ravi de mon achat en octobre dernier, 9 mois plus tard la carte mère du téléphone s'est avérée défectueuse et le devis de réparation s'élève à 450 euros... Je vous recommande de bien réfléchir avant d'acheter un produit reconditionné avec une courte garantie.",1,négatif
396,"Bonjour j'ai reçu aujourd'hui cet iPhone pour mon fils que j'ai commandé hier. Comme précisé il est en excellent état, dans son emballage d'origine et avec le chargeur et une coque. Dommage qu'il n'y ait pas les écouteurs mais je suis ravie. A voir dans le temps",5,positif
397,j'adore on verra avec le temp si non fonction très super bien,5,positif
398,Pour l’instant pas suffisamment de recule pour donner un avis ferme et d’infinitif. Mais a priori excellent produit.,5,positif
399,Merci parfait je suis content du produit.,5,positif
400,"bien reçu le produit fonctionnel, rien a dire.merci encore",5,positif
401,Vendeur sérieux appareil vendue sous blister conforme avec chargeur d original rien a dire je suis très contente de mon achat,5,positif
402,"fonctionne bien, rien à redire",5,positif
403,"Excellent état , très content de mon achat c'est du neuf merci Cdiscount , fier de vous",5,positif
404,"Très joli portable, performant, convient à mes attentes",5,positif
405,J’ai acheter cette iPhone il a même pas une semaine batterie 100% il en as déjà perdu 7 batterie chinoise à mon avis bug d’écran,3,neutre
406,"Téléphone au top reçu dans les délais de la commande avec tout dans la boite, coque, écouteurs, chargeur merci encore.",5,positif
407,"L'iPhone est comme neuf, avec la capacité de la batterie à 100%. Il a été livré très rapidement, dans sa boite d'origine sous blister, avec chargeur et écouteurs Apple. On aurait dit un iPhone neuf.",5,positif
408,Très satisfaite marche super bien je recommande,5,positif
409,Livraison rapide et téléphone en parfait état.,5,positif
410,"Excellent produit, il est comme neuf, batterie 100 %, aucune rayure et en plus, il est fourni avec les écouteurs, le chargeur, la vitre trempée et une coque. J'en ai acheté 2, les 2 identiques. Livraison rapide. Mes enfants étaient plus que ravis !",5,positif
411,"passer du 6s+ , puis au Xiaomi redmi note 7, puis a l'iPhone XR y'a pas photo pour la simplification d'un smartphone ! même reconditionné . tres bon smartphone !",5,positif
412,"Produits Apple d'origine, état de la batterie 100%, aucune griffe, tout l'équipement d'origine Apple je valide total !",5,positif
413,"très content de mon achat. bien protégé, aucune rayure comme neuf livré avec une coque et un verre trempé posé. je recommande ce vendeur",5,positif
414,Reçue dans les temps très propre avec verre trempé coque en cadeauxon fils est ravis merci,5,positif
415,Le téléphone est en très bon état comme neuf. Il a été envoyé avec des écouteurs et le chargeur( non d'origine et non Apple) dans une boîte en carton ( non la boîte Apple). Ma fille on est très contente maintenant à voir sur la durée si la batterie va tenir,5,positif
416,Très bon appareil très contente,5,positif
417,Mon fils est tres content j’espère qu’il fonctionnera sur la durée,3,neutre
418,"Le reconditionnement est impeccable : téléphone reçu en 48 heures, très bien emballé et dans des boîtes sous blister. L'aspect esthétique est irréprochable, comme neuf, l'état de la batterie quasi parfait (97 %). Une excellente affaire à ce prix pour un modèle de très bonne facture.",5,positif
419,"J’ai acheté un iPhone XR excellent état La batterie est en capacité à 90 pour-cent et non 100 comme j’ai pu lire La vitre arrière est rayé, l’écran a été protégé par un verre pour masquer une énorme rayure. Chargeur écouteur ne sont pas de marque Apple autant ne rien mettre que de mettre des accessoires non apple ou alors il faut préciser Achat décevant Un seul point positif la livraison très rapide",2,négatif
420,Bon produit qui fonctionne très bien. Très content de mon achat.,5,positif
421,Je l ai reçu en deux jours avec un petit cadeau une coque et protège téléphone merci je recommande a 100 %,5,positif
422,bonjour merci pour l'envoie rapide comme prévue . mais malheureusement je suis très très déçue qu'il n'y as pas d’écouteurs dans la boite franchement je suis déçue .. Pouriez vous m’envoyer les écouteurs . merci a vous,3,neutre
423,Produit reconditionné mais de bonne qualité. fonctionnalité et qualité au top.,4,positif
424,"iPhone reçu ce matin capacité de la batterie a 100%, sans ecouteurs mais coque et verre trempé deja posé, un régal merci encore !!!",5,positif
425,"Conforme parfait correspond à notre attente et aux caractéristiques décrites Tout y est, accessoire et qualité",5,positif
426,telephone recu sous blister tous d'origine je recommande,5,positif
427,Reçu dans la boîte d’origine sous blister avec les accessoires officiels. Je recommande ce vendeur pour les grade excellent état,5,positif
428,Iphone chinois ne surtout pas commander,1,négatif
429,Trop content de mon iPhone XR il est Nikel pas de rayures comme neuf je recommande ce vendeur,5,positif
430,Conforme à la description. Merci,5,positif
431,Très bonne caliter comme sur la photo agréable facile,5,positif
432,"Je l'ai acheté l'été dernier, il est top top top. Je n'ai rien à dire. La batterie est niquel encore après 1 an d'utilisation. Honnêtement je n'ai rien à dire. Je ne suis pas déçu de mon iPhone XR reconditionné Cdiscount. :)",5,positif
433,"téléphone livré rapidement , comme neuf et complet (chargeur écouteurs )",5,positif
434,J’ai bien reçu ce produit dans un très bon état comme annoncer sur le site Cdiscount Je recommande Cdiscount produit bien protégé pendant l’envoie et envoie très rapide,5,positif
435,Bonjour. Je dois dire que je suis decu qu'à peine au bout de 2 semaines le bouton pour le son ne fonctionne plus. Je vais devoir voir avec vos service pour un SAV. C'est vraiment désagréable.,2,négatif
436,Livraison rapide. Aucune micro rayure aucun signe de choc. Tres réactif Contente de mon achat,5,positif
437,"Emballage comme un neuf , toutes les fonctionnalités fonctionnent parfaitement",5,positif
438,Parfait et service après-vente de qualité reçu en 48j,5,positif
439,"Portable comme neuf, accessoires ok, fonctionnalités ok et aucunes rayures",5,positif
440,"Excellent état, on dirait un téléphone neuf je vous le conseille.",5,positif
441,Correspond en tout point à nos attentes ! Reconditionné comme neuf comme annoncé ! Merci,5,positif
442,Rien à dire fidèle a la description. Hyper content du produit je recommande,5,positif
443,Heureux du prix du délai et de la qualité Je continuerai à faire appel à vos services,5,positif
444,Très bon téléphone et vraiment comme neuf merciiiii. Très contente de mon achat,5,positif
445,Au début batterie 100 pour cent après 1 mois et demi 90 pour cent je ne le recommande à personne,2,négatif
446,Très bon produit est très bon vendeur en cadeau un écran en verre et une coque pour protéger l’arrière de l’iPhone je recommande vivement le vendeur,5,positif
447,Aucune trace apparante d'utilisation pour ce téléphone Seul le cellophane transparent d'emballage me semble refait Très content de mon achat,5,positif
448,Bon produit parfait état mais quelles applications bug dommage,2,négatif
449,"SUPER TELEPHONE, FONCTIONNEL EN ESPERANT QUE CELA DUR! LIVREE AVEC UNE COQUE ET UN VERRE TREMPEE VRAIMENT RIEN A DIRE! JE SUIS SATISFAITE",5,positif
450,Conforme à la description comme neuf Je vous le recommander Cordialement,4,positif
451,Batterie à 100% super contente de mon achat la livraison a été rapide j’ai reçu l’iPhone en 3/4 jours il y a des écouteurs un chargeur l’appareil est fonctionnel pour l’instant je suis très contente,5,positif
452,Livraison rapide et soignée Téléphone comme neuf et complet Je recommande .,5,positif
453,"Livraison soignée et rapide. Le téléphone est en excellent état, dans une boîte d’origine. Un écran et une coque de protection ont même été livrés avec! Merci infiniment! Je recommande +++!",5,positif
454,Bonjour j’ai reçu parfait en bonne état mais il y a que un écouteur qui marche es que c’est normale ? En l’attente de vos réponse,4,positif
455,"Bonjour c’est un super téléphone , je suis ravie de mon achat qui a fait plaisir à mon conjoint , avec en plus une coque et une protection écran",4,positif
456,Très bon vendeur ! Tél au top !très belle surprise au déballage !! Je vois pour en prendre un autre ! Merci de votre professionnalisme !,5,positif
457,"Téléphone comme neuf, livré avec accessoires et verre trempé déjà posé. Je recommande !",5,positif
458,Iphone recu sous blister identique à celui de apple téléphone en etat neuf fourni avec boite d'origine et accessoire D'origine apple je recommande!,5,positif
459,J'ai bien reçu l'Iphone XR ce jour et il est vraiment en parfait état ! Je n'ai pas eu la coque mais j'ai eu les accessoires qui sont eux aussi en parfait état. Je recommande XMAS !,5,positif
460,Franchement arriver en un jour téléphone reçu dans sa boîte original avec tout les les accessoires + une coque je recommande forrrtt ce vendeur !,5,positif
461,"Apres quelques recherches j'ai trouvé sur le site Cdiscount un choix intéressant de téléphone une commande et reçu très vite le matériel. bien emballe et après déballage il s'avère que je ne vois pas la différence ave un neuf, superbe. après l'installation celui ci fonctionne parfaitement. impeccable merci",5,positif
462,"excellente.rien n'a dire.arivé rapidement état impeccable,fonctionne très bien",5,positif
463,Bon téléphone dans l ensemble mais les accessoire de ne sont pas des vrai ni la boîte,3,neutre
464,Aspect qualitatif très fonctionnel répond entierement à mes attentes,5,positif
465,"Super on dirait vraiment que le téléphone est neuf . Vendu avec un écran de protection et une coque transparente , état de batterie 100% super",5,positif
466,"Franchement au top je recommande j’ai reçu le téléphone sous 2 jours, la batterie est à 100%. Aucune imperfections. Reçu avec un écran trempé, chargeur et une coque. L’iPhone est tout neuf.",5,positif
467,"C’est dommage car le téléphone est arrivé dans un état irréprochable, on aurait dit un neuf (100% batterie, aucune rayure etc). Je l’ai reçu le dernier jour de février, et donc même pas 2 mois plus tard la batterie n’est plus qu’a 91% (je ne le charge pas à tord et à travers), je n’ai pas les notifications en pop up lorsque je suis en train d’utiliser le téléphone... bref, très déçue de mon achat, a cette allure dans 6 mois il est bon pour la poubelle",3,neutre
468,Très beau téléphone ma fille est ravie de son cadeau,4,positif
469,J’ai commandé se tel la qualité est plus nul que celle de mon iPhone 7 la capacité de la batterie est à 86% alors que y’a écrit comme neuf Je renvoie le tel,1,négatif
470,"Très bon, la batterie tient presque toute la journée, je recommande très satisfaite de la commande.",5,positif
471,Pour un téléphone comme neuf le téléphone est beaucoup rayer à l avant comme à l arrière sinon a part le téléphone marche très bien et la batterie est pas à 100% mais 94%.,4,positif
472,iPhone XR noir 64 go comme neuf reçu rapidement.Avec protection écran et coque.Très satisfait de cet achat.,5,positif
473,Trop bien je recommande a 100 % il est neuf sans rayures ni rien,5,positif
474,Juste parfait pour un reconditionné je vous le conseil forttt,5,positif
475,Reçu en 2 jours. Merci pour la rapidité. Tout les accessoires sont neuf et vraiment pour le prix trop bien.,5,positif
476,S’eteint a 20% de batterie alors que l’etat de la batterie est de 100% c’est inacceptable ! Sinon le téléphone est en tres bonne etat.,2,négatif
477,Produit acheté pour ma fille qui en est satisfaite. Pas de rayure,5,positif
478,"reçu sans écrans verres trempés, pas d'écouteurs gros problèmes sur la 4G vraiment déçu surtout pour le prix",1,négatif
479,"Rien à dire, parfait! Telephone en super état d'apparence en tout cas. A voir dans le temps.",5,positif
480,"Grave bonne qualité, il est en super état. Je recommande a tout le monde",5,positif
481,"Reçu avec le chargeur et écouteur , Reconditionner a neuf satisfait du produit État de la Batterie 92% Pas de rayures Je recommande livraison 48h très très rapide",5,positif
482,"La livraison a été rapide, passer commande à 13h reçu en moins de 24h, 10h chez le commerçant et 11h30 j’ai été le récupérer, c’était un cadeaux pour mon fils il était heureux, l’état de l’iPhone est venu comme convenue à l’achat comme neuf. Je ne regrette pas du tout mon achat.",5,positif
483,"Livre comme neuf, ça fait plus de deux mois que je l’utilise et aucun bémol",5,positif
484,"Livraison rapide ,j'ai commandé le 08/03 et il est arrivé le 11/03. il y avait pas d'écouteurs , ni de boite si non le téléphone est comme neuf . Batterie 100 pourcent .",3,neutre
485,"Fonctionne très bien, très beau ! Fidèle à la description, je le recommande !",5,positif
486,"Suis très satisfait de mon achat de l'iPhone XR 64 go. Fonctionnalité au top! Quand vous mentionnez reconditionné ""COMME NEUF"", il n'y a aucun doute, c'est vraiment à neuf, aucune trace d'usure. C'est nickel. bravo Cdiscount!",5,positif
487,"Téléphone complètement neuf avec écouteur et chargeur neuf. 1 vitre en verre posé et une autre dans la boîte. Très contente j’ai vraiment l’impression qu’il était neuf et jamais utilisé. Rien a dire, pas de rayure rien parfait.",5,positif
488,"livré dans sa boite d'origine Apple avec écouteurs et chargeur avec une coque en + et verre trempé .etat neuf comme précisé dans le descriptif Aucun souci de fonctionnement après 1 mois d'utilisation fiabilité à voir dans le temps mais pour le moment telement satisfaite que je viens d' en racheter un pour ma fille,j'espere que je serai toute aussi contente,livraison rapide vendeur que je recommande",5,positif
489,C'etait un cadeaux très contente...................,5,positif
490,"Tout est nikel, vendeur sérieux, à recommander vivement.",5,positif
491,Conforme et fonctionne correctement pour le moment.,4,positif
492,Le téléphone est comme neuf aucun soucis depuis que je l'ai acheté pour ma fille. Merci pour la qualité .,5,positif
493,Tout est bon sauf que la capacité de la batterie est à 87%,4,positif
